POA_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3770,1347,1336,2679,23,34,59,3,3,3,77,87,164,3,3,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,97,181,5,7,16,4,0,6,114,143,258,138,108,245,1598,1586,3186
POA3775,1589,1584,3175,44,51,93,3,0,4,129,119,248,4,0,8,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,142,128,271,4,3,10,3,3,3,199,176,376,150,138,285,1929,1903,3836
POA3777,4210,4451,8662,216,251,470,12,12,24,266,315,579,3,6,10,0,0,0,3,3,11,0,3,3,0,5,14,6,4,7,0,0,0,295,353,652,25,17,42,10,8,20,549,629,1172,387,411,800,5143,5494,10632
POA3778,89,87,179,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,7,8,10,8,3,8,106,95,199
POA3779,159,138,290,13,10,16,0,0,0,11,16,29,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,30,3,4,8,0,0,4,30,27,63,19,18,37,204,187,389
POA3781,1837,1785,3620,51,58,105,0,0,4,142,155,296,4,3,5,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,148,160,309,3,0,10,7,3,8,207,221,432,183,193,373,2230,2199,4424
POA3782,3304,3217,6519,92,90,185,9,5,15,193,204,403,8,12,14,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,212,224,435,11,16,27,12,4,16,322,332,659,288,279,568,3915,3836,7747
POA3783,1007,916,1922,33,52,89,7,0,4,60,70,133,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,76,140,0,3,0,0,3,3,98,132,234,79,85,162,1193,1129,2324
POA3785,27,20,48,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,3,5,10,9,10,16,39,34,75
POA3786,609,601,1210,14,9,19,0,0,0,53,52,97,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,53,111,4,4,8,0,3,3,66,72,137,82,70,150,760,740,1503
POA3787,427,431,854,3,7,13,0,0,0,39,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,81,3,3,11,0,0,0,52,55,104,41,58,96,519,538,1052
POA3788,734,704,1435,18,11,31,5,4,8,43,43,86,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,55,107,11,11,17,0,0,0,78,74,151,72,61,139,883,846,1727
POA3789,100,105,204,3,4,6,0,0,0,11,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,21,36,0,0,0,0,0,0,25,25,47,4,11,13,128,139,265
POA3791,611,578,1181,3,8,13,3,0,3,49,62,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,64,120,3,3,9,0,4,3,62,74,140,45,51,95,718,697,1423
POA3792,441,447,890,6,0,5,0,0,0,35,39,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,75,0,0,0,0,0,0,39,47,83,34,49,84,520,539,1050
POA3793,1467,1523,2990,23,25,47,3,3,4,106,104,212,3,0,3,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,110,114,228,17,12,28,3,6,3,153,154,307,119,129,248,1741,1807,3543
POA3795,504,498,1005,9,7,14,0,0,0,49,48,98,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,53,50,105,0,0,0,0,0,0,63,61,127,54,51,103,621,604,1231
POA3796,4079,4072,8143,50,44,90,6,3,9,304,350,654,12,15,25,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,367,689,21,20,40,5,3,12,394,439,829,305,298,600,4771,4803,9579
POA3797,1432,1386,2821,77,77,152,4,4,8,92,103,197,4,8,14,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,113,111,222,0,4,11,0,3,7,186,201,393,125,99,226,1747,1688,3439
POA3799,2309,2319,4627,91,127,210,9,13,22,153,178,333,4,3,6,0,0,3,5,3,8,0,0,0,0,0,0,0,0,3,0,0,0,178,198,374,7,4,12,3,7,12,279,335,617,244,257,500,2832,2910,5745
POA3800,298,251,546,140,146,288,22,34,51,183,250,431,12,17,28,6,9,11,9,9,18,19,19,34,4,3,7,4,13,15,0,0,0,255,348,602,308,303,614,0,4,4,705,800,1503,80,70,159,1082,1124,2209
POA3802,10107,10164,20274,122,143,268,17,21,37,798,743,1539,10,13,23,9,12,15,15,13,29,6,0,6,3,0,6,0,4,4,0,0,0,851,802,1658,140,150,288,16,14,30,1122,1113,2242,788,726,1514,12017,12009,24021
POA3803,4244,4329,8567,81,72,156,17,14,31,495,471,970,11,8,17,3,3,12,3,3,3,3,6,9,0,0,0,0,0,0,0,0,0,541,501,1039,100,132,228,8,3,13,723,712,1438,365,340,702,5330,5381,10706
POA3804,3420,3367,6784,18,21,44,0,3,6,307,327,635,0,3,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,309,329,646,24,30,55,3,4,9,359,388,750,233,275,508,4009,4026,8037
POA3805,23297,23447,46740,290,289,580,47,63,115,2248,2246,4489,48,41,86,17,28,44,43,29,73,7,3,12,8,5,12,9,5,12,0,0,0,2425,2417,4847,338,421,762,55,43,98,3108,3171,6283,1607,1582,3191,28013,28202,56216
POA3806,18875,19955,38836,492,540,1039,50,63,119,2027,2144,4174,43,52,93,28,29,55,22,26,46,20,18,32,8,7,11,11,5,14,0,0,0,2206,2339,4546,304,342,646,29,19,43,3030,3242,6272,1387,1421,2807,23294,24620,47910
POA3807,2968,2934,5904,32,49,77,5,7,13,260,294,559,10,12,19,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,286,315,595,12,6,21,3,3,9,335,376,705,225,198,423,3524,3505,7030
POA3808,1275,1213,2485,21,22,50,5,5,5,128,121,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,126,259,3,0,7,0,0,0,166,151,314,107,91,197,1549,1451,3003
POA3809,2234,2325,4567,109,124,234,15,11,23,828,848,1679,9,15,21,0,0,3,5,8,15,0,0,3,0,0,0,0,3,3,0,0,0,862,885,1743,39,36,71,6,10,21,1015,1057,2073,240,201,439,3486,3589,7076
POA3810,17275,18341,35611,714,798,1513,75,69,147,2608,2837,5445,66,57,121,22,18,39,26,14,42,9,3,9,11,13,30,3,5,8,0,0,0,2819,3017,5840,215,241,456,47,32,75,3788,4096,7887,1696,1809,3507,22761,24247,47007
POA3812,957,967,1920,7,20,32,0,3,4,100,88,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,95,190,8,5,6,0,7,10,116,121,241,61,67,130,1134,1159,2293
POA3813,381,355,738,3,3,9,0,0,0,23,14,35,3,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,22,17,39,0,0,0,0,0,0,26,26,49,43,52,90,449,426,875
POA3814,910,898,1809,15,17,37,3,0,6,84,95,181,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,92,101,198,3,0,3,0,0,0,116,124,239,97,86,182,1121,1112,2232
POA3815,1216,1240,2456,46,44,90,3,0,8,87,106,196,0,3,8,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,100,117,222,5,3,8,0,0,0,155,166,323,119,105,219,1484,1511,2997
POA3816,1050,1013,2064,40,41,80,0,0,0,117,156,277,0,0,3,0,3,3,3,0,3,0,4,5,0,0,0,0,0,0,0,0,0,127,161,287,0,5,8,0,5,5,165,209,380,116,121,239,1331,1349,2683
POA3818,5121,5434,10560,329,378,707,16,17,37,608,687,1292,28,38,68,3,10,8,10,17,21,4,4,7,4,3,9,0,3,3,0,0,0,684,775,1452,15,13,28,22,4,26,1044,1174,2222,594,608,1204,6758,7224,13984
POA3820,5724,6274,12000,421,475,899,23,32,58,606,662,1273,30,27,51,3,10,13,14,13,20,0,4,7,0,0,0,6,3,6,0,0,0,688,748,1434,37,47,83,17,17,31,1161,1287,2442,606,711,1314,7486,8276,15763
POA3821,1192,1256,2442,22,20,44,0,4,7,68,82,151,4,4,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,70,95,164,0,3,4,0,3,5,98,117,214,114,108,224,1402,1486,2883
POA3822,400,404,801,24,15,38,0,3,3,15,22,38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,43,3,3,8,0,0,0,46,45,87,46,42,91,485,489,979
POA3823,738,734,1474,35,30,62,0,0,0,57,82,130,0,0,0,4,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,62,79,139,3,0,3,0,0,0,97,114,210,70,71,135,905,920,1821
POA3824,1936,2006,3946,98,118,214,0,3,4,124,169,293,7,9,12,0,0,0,3,0,8,0,0,0,3,3,7,0,0,0,0,0,0,136,182,322,8,7,11,0,0,7,236,314,551,210,235,448,2388,2562,4951
POA3825,7904,8125,16023,480,563,1047,10,17,28,466,491,958,27,36,59,0,4,4,14,9,18,4,3,3,8,9,12,3,0,4,0,0,0,525,569,1089,18,29,49,16,14,31,1039,1179,2220,913,907,1822,9861,10207,20071
POA3831,671,660,1333,37,27,60,0,0,0,51,54,110,0,3,3,0,0,0,0,0,0,0,3,5,0,3,3,0,0,0,0,0,0,59,63,120,3,6,3,3,4,3,95,94,188,84,79,166,856,836,1690
POA3832,88,98,189,0,0,0,0,0,0,8,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,0,0,0,0,0,0,7,12,19,17,21,42,118,128,246
POA3833,129,116,239,0,0,0,0,0,0,19,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,28,0,0,0,0,0,0,14,11,27,11,17,32,158,145,301
POA3835,211,193,405,4,6,9,0,0,0,16,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,33,0,0,0,0,0,0,19,23,37,6,10,18,232,227,466
POA3840,6209,6280,12484,367,418,788,21,16,40,428,515,946,16,25,41,7,9,14,19,12,24,3,3,6,3,0,3,0,0,0,0,0,0,496,576,1070,30,31,61,17,17,40,911,1047,1959,926,927,1854,8047,8259,16305
POA3842,1730,1777,3507,92,126,215,16,7,23,144,158,304,7,6,14,0,3,3,7,8,11,5,3,7,3,8,11,0,0,0,0,0,0,173,191,368,20,21,38,0,4,9,288,344,629,299,303,600,2315,2418,4735
POA3844,10755,11364,22120,841,991,1831,36,35,71,674,726,1400,61,40,100,13,10,21,11,19,30,12,6,13,9,10,16,0,0,4,0,0,0,811,849,1659,62,66,132,33,18,50,1748,1924,3676,1336,1489,2828,13838,14785,28622
POA3847,874,856,1731,33,30,67,6,0,4,72,65,137,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,79,71,159,6,7,10,0,0,0,115,116,230,102,105,205,1094,1078,2170
POA3850,5333,5749,11082,466,576,1044,53,56,106,339,372,709,27,33,61,15,13,34,24,24,48,3,4,9,12,11,28,9,13,19,0,0,0,479,526,1006,46,45,85,17,20,36,1006,1170,2173,669,686,1357,7006,7603,14611
POA3851,1947,1854,3804,42,33,75,6,5,13,196,160,354,7,7,20,3,0,7,3,3,4,0,0,0,3,3,5,0,0,0,0,0,0,227,181,410,11,11,23,5,3,3,284,228,510,1080,259,1337,3312,2342,5655
POA3852,24,14,34,0,3,3,6,0,6,3,3,6,6,0,9,0,0,0,0,0,0,3,0,3,0,0,0,13,5,15,0,0,0,35,10,44,0,0,0,0,0,0,40,7,49,5,0,10,71,25,93
POA3854,613,598,1218,14,9,23,0,0,0,30,33,65,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,68,0,0,0,3,0,5,47,50,96,37,41,77,697,687,1386
POA3856,404,405,811,11,13,29,0,0,0,42,31,78,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,34,77,0,0,0,0,0,0,59,53,105,30,33,61,487,485,974
POA3857,150,141,295,9,4,15,0,0,0,13,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,30,0,0,0,0,0,0,24,20,46,13,11,23,187,178,366
POA3858,1231,1204,2433,66,78,140,0,3,3,57,64,123,6,3,9,3,0,3,0,5,6,0,0,0,0,0,3,0,0,0,0,0,0,70,76,148,7,9,18,3,0,8,149,165,312,126,125,252,1505,1490,3002
POA3859,346,324,671,23,11,39,0,0,5,15,20,29,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,19,24,39,8,6,15,0,0,0,48,47,95,38,24,65,431,395,825
POA3860,2750,2864,5611,228,278,506,10,10,18,125,157,279,15,12,22,6,3,9,3,4,10,0,0,0,0,3,4,0,0,0,0,0,0,159,186,347,19,19,37,5,5,17,419,488,913,275,290,563,3444,3640,7087
POA3862,1272,1288,2563,40,53,95,5,4,8,81,68,146,4,3,3,0,0,0,3,4,7,0,0,0,6,9,9,0,0,0,0,0,0,98,88,184,3,8,18,0,0,3,145,149,294,130,130,261,1542,1572,3111
POA3864,88,82,174,6,0,4,0,0,0,12,7,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,10,17,0,0,0,0,0,0,14,13,26,9,7,19,110,102,215
POA3865,184,170,362,9,5,13,0,0,3,9,8,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,15,27,0,0,3,0,0,0,25,18,47,22,18,39,231,207,440
POA3869,670,676,1350,31,29,61,4,3,3,26,38,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,45,70,0,0,3,0,0,0,65,73,137,59,62,119,794,810,1606
POA3870,524,543,1072,14,13,22,0,0,0,28,35,64,4,5,10,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,39,39,77,3,0,0,0,3,3,55,57,109,43,42,80,621,643,1261
POA3871,1155,1182,2337,39,47,87,0,0,0,75,63,141,3,5,7,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,76,72,152,3,3,6,0,5,8,125,127,256,142,149,292,1422,1453,2879
POA3873,152,130,280,0,5,5,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,5,11,18,16,27,172,153,322
POA3874,253,229,477,5,4,9,0,0,0,15,12,26,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,33,0,0,0,0,0,0,27,22,46,16,21,33,290,263,559
POA3875,6719,7289,14009,469,571,1042,46,60,107,489,519,1003,33,48,88,15,12,25,12,16,25,0,0,0,7,8,11,3,5,10,0,0,0,605,664,1270,21,28,47,27,21,45,1123,1281,2402,935,1069,2002,8773,9639,18410
POA3878,437,417,857,20,21,39,0,3,4,41,47,84,3,3,9,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,46,48,94,0,4,4,0,0,0,68,72,145,46,47,86,553,534,1083
POA3880,1526,1567,3092,110,118,224,13,9,16,123,137,258,9,14,26,6,0,7,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,154,163,320,3,3,4,10,4,11,271,288,556,173,178,355,1966,2036,4002
POA3882,458,433,892,6,16,22,3,0,3,46,34,82,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,57,40,96,0,0,3,3,3,3,67,57,127,33,37,66,563,525,1085
POA3885,796,738,1529,28,27,53,7,6,8,43,48,86,3,3,3,0,0,0,0,3,4,0,0,0,3,0,3,0,0,0,0,0,0,55,56,107,3,3,4,0,3,3,80,93,171,75,73,148,953,903,1855
POA3886,178,166,346,4,10,11,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,6,20,21,9,9,22,198,197,389
POA3887,154,140,292,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,0,0,0,0,0,0,6,7,17,20,14,34,182,162,340
POA3888,1345,1365,2709,93,90,191,17,10,29,41,41,78,3,11,10,3,4,4,0,8,5,0,0,0,0,3,4,0,0,0,0,0,0,70,68,134,4,3,7,4,4,8,170,168,341,170,175,343,1692,1702,3394
POA3889,87,55,143,0,0,0,3,3,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,0,0,0,0,0,0,7,3,17,19,8,25,107,71,184
POA3890,129,109,240,5,0,3,4,6,8,8,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,30,0,0,3,0,0,0,19,21,41,24,18,39,174,143,322
POA3891,51,40,85,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,6,3,9,3,0,10,62,46,106
POA3892,433,455,897,31,24,55,0,3,3,12,10,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,25,0,3,3,0,0,0,46,45,91,38,40,75,517,540,1060
POA3893,7,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,23
POA3895,84,78,165,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,5,6,5,8,17,100,95,193
POA3896,173,141,313,6,8,11,0,0,0,8,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,21,3,0,4,0,0,0,16,21,40,26,21,48,217,184,402
POA3898,259,263,522,12,13,29,7,9,13,24,20,45,4,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,33,66,5,6,17,0,3,3,51,56,111,70,83,150,387,399,783
POA3900,66,48,114,0,0,3,0,0,0,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,0,0,0,0,0,0,7,4,15,16,6,17,86,64,145
POA3902,168,169,343,0,0,0,0,0,0,15,25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,39,0,0,0,0,0,0,19,25,42,13,15,28,198,209,403
POA3903,300,280,580,10,9,21,0,4,4,23,20,44,0,3,4,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,56,0,3,3,0,0,4,40,39,81,55,35,89,389,355,746
POA3904,546,524,1071,43,46,91,4,6,9,45,52,97,6,9,15,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,60,67,127,0,5,8,3,0,3,109,123,231,54,72,129,716,720,1433
POA3909,2911,3065,5977,227,268,496,21,20,43,195,198,391,24,15,36,7,12,16,16,9,19,3,3,10,10,4,9,4,0,3,0,0,0,267,259,527,3,11,14,5,8,11,510,545,1048,391,416,809,3813,4023,7835
POA3910,8919,9433,18349,295,325,619,15,17,35,793,850,1636,15,16,32,4,5,7,9,9,22,3,6,12,3,5,7,3,3,3,0,0,0,843,906,1756,34,45,71,8,11,21,1186,1283,2469,748,746,1490,10852,11465,22311
POA3911,1381,1377,2754,29,23,50,0,0,0,112,132,241,5,4,16,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,130,141,268,4,5,14,3,3,4,162,178,333,141,144,287,1683,1698,3380
POA3912,6021,6303,12323,199,239,436,14,10,20,487,549,1032,16,14,32,0,0,0,4,5,12,3,3,3,4,0,3,0,3,3,0,0,0,524,583,1104,16,15,34,10,13,22,744,852,1599,512,572,1081,7282,7721,15003
POA3913,1327,1401,2723,54,55,111,0,9,14,111,117,223,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,114,129,243,4,6,11,3,3,4,178,191,371,97,111,202,1601,1696,3297
POA3915,3593,3880,7476,228,281,511,42,34,76,351,379,728,25,23,47,4,0,3,10,6,14,0,3,6,8,11,14,3,0,3,0,0,0,438,448,889,15,17,30,13,8,23,701,761,1457,425,481,907,4719,5117,9837
POA3916,352,369,717,19,13,32,3,3,7,32,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,69,6,3,6,0,3,5,58,56,110,60,52,110,468,477,943
POA3918,1523,1463,2981,70,78,142,10,5,16,92,93,183,11,7,21,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,119,112,230,5,3,9,3,0,3,195,189,381,143,151,298,1860,1798,3661
POA3919,1239,1243,2488,90,98,181,17,8,21,79,91,170,8,3,6,0,0,0,9,5,11,0,4,3,0,0,0,0,0,4,0,0,0,109,112,219,3,4,8,9,3,13,204,210,416,118,130,252,1561,1591,3152
POA3920,168,55,223,29,19,51,195,67,259,68,23,92,153,58,209,28,3,29,52,18,77,14,4,23,10,9,20,16,7,23,0,0,0,539,189,727,3,5,4,0,0,0,568,214,785,18,10,26,754,275,1035
POA3921,48,40,88,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,5,9,13,6,6,14,61,54,119
POA3922,2760,3026,5788,227,271,497,10,6,20,269,281,552,21,21,35,4,6,9,3,4,13,0,0,3,4,6,11,0,0,0,0,0,0,315,326,645,16,23,44,10,10,25,574,638,1211,330,343,676,3662,4006,7666
POA3923,208,234,438,4,9,9,0,0,0,19,18,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,20,21,41,0,0,0,0,0,0,26,24,52,11,15,28,250,272,516
POA3925,1241,1281,2524,104,115,223,3,5,10,141,153,298,3,5,5,3,0,3,7,15,21,3,0,8,0,0,4,3,0,3,0,0,0,165,180,345,12,11,23,4,0,4,286,310,594,116,116,228,1638,1703,3344
POA3926,1276,1353,2628,30,47,81,6,3,8,98,99,193,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,104,211,8,13,16,3,4,5,147,166,310,141,136,277,1563,1649,3220
POA3927,630,658,1295,36,37,76,3,3,6,55,67,122,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,74,143,0,3,7,0,3,3,102,120,228,66,70,140,803,855,1653
POA3928,161,175,335,0,3,3,0,0,0,8,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,27,5,3,11,0,0,0,16,21,39,16,22,35,195,217,409
POA3929,336,349,689,24,28,57,4,6,10,34,31,58,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,42,41,82,3,3,8,0,0,0,72,75,139,35,40,70,435,460,902
POA3930,7045,7503,14546,239,268,505,21,12,34,622,664,1286,14,3,20,5,8,14,7,8,18,0,0,0,0,3,3,0,0,4,0,0,0,666,705,1374,99,96,191,9,9,13,1006,1078,2084,542,573,1115,8596,9152,17747
POA3931,8756,10029,18788,403,443,845,23,24,46,953,1076,2030,34,47,81,6,4,11,10,19,28,4,3,9,8,3,13,3,3,8,0,0,0,1039,1181,2222,69,74,140,26,24,46,1536,1720,3254,770,986,1752,11059,12736,23791
POA3933,437,428,863,4,3,8,0,0,0,35,44,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,81,0,0,3,0,0,0,47,53,96,76,65,139,555,547,1096
POA3934,7282,7718,15004,219,257,472,28,18,50,723,741,1463,22,32,53,7,7,11,8,14,20,0,0,0,3,3,7,0,0,0,0,0,0,788,816,1609,49,51,104,13,19,35,1073,1145,2217,538,630,1164,8889,9493,18379
POA3936,3928,4194,8121,185,204,385,12,15,29,656,673,1329,12,14,22,4,3,4,4,9,12,4,0,5,6,0,5,0,3,3,0,0,0,702,715,1415,32,34,63,8,5,15,923,958,1878,434,509,941,5281,5662,10941
POA3937,633,612,1247,15,19,33,0,0,3,31,35,69,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45,82,4,5,6,0,0,0,59,70,127,75,62,136,774,736,1511
POA3938,1104,1145,2246,46,52,99,0,0,8,107,102,207,3,5,11,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,120,109,226,4,0,8,3,5,7,174,164,341,105,115,218,1382,1422,2800
POA3939,5346,5922,11268,293,333,622,16,15,28,523,588,1104,23,24,41,0,0,0,8,7,14,3,3,3,3,7,13,0,0,0,0,0,0,570,646,1217,37,32,70,16,18,30,918,1031,1946,553,618,1173,6813,7575,14385
