SA2_MAINCODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
210031438,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,7,154,26,3,0,180,10,0,10,187,18,0,207,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,4,0,0,0,3,0,0,6,6,0,0,0,11,0,0,0,7,0,0,8,159,21,3,0,187,10,0,7,193,22,0,216,59,19,0,3,82,4,0,4,90,40,0,127,3,0,0,0,3,0,0,0,3,0,0,0,220,43,4,3,273,12,0,15,287,61,0,347,38,9,0,0,46,0,0,0,47,3,0,46,40,9,0,0,52,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,9,85,13,0,0,104,3,0,3,104,3,0,110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,47,0,0,0,47,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,47,0,0,0,50,0,0,47,16,0,0,0,13,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,56,9,0,0,66,0,0,0,66,0,0,68,8,3,0,0,12,0,0,0,12,3,0,13,7,0,0,0,7,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,3,24,0,0,0,24,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,0,56,0,0,0,52,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,7,0,0,7,48,7,0,0,54,0,3,3,60,3,0,61,19,8,0,3,32,0,0,0,31,18,0,54,0,0,0,0,0,0,0,0,0,0,0,0,65,21,0,4,90,0,3,3,94,18,0,111,11,0,0,0,16,0,0,0,16,5,0,17,10,0,0,0,12,0,0,0,12,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,30,0,0,0,30,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041240,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,246,28,7,0,282,6,0,7,289,8,0,294,4,0,3,0,11,0,0,0,11,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,9,0,3,0,12,0,0,0,12,0,0,11,253,28,8,0,293,6,0,7,299,10,0,305,43,3,0,0,52,0,0,0,53,11,0,59,0,0,0,0,0,0,0,0,0,0,3,6,302,31,8,0,344,9,0,9,354,15,3,372,57,3,0,3,63,0,0,3,66,3,0,64,79,9,3,0,91,0,0,0,95,8,0,98,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,142,9,3,3,155,0,0,4,160,4,0,170,4,0,0,0,4,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0
210041241,12,0,0,0,10,0,0,0,14,0,0,13,6,0,0,0,5,0,0,0,5,3,0,12,399,43,9,6,459,6,3,14,467,22,0,491,0,0,0,0,5,0,0,0,5,0,0,5,9,0,0,0,13,0,0,0,9,0,0,9,8,3,0,0,17,0,0,0,13,0,0,13,410,48,14,6,470,7,3,15,486,22,0,509,80,11,0,0,86,6,0,6,94,13,0,106,0,0,0,0,0,0,0,0,0,0,0,0,481,56,9,6,553,16,3,16,571,33,0,610,98,8,0,3,109,3,0,3,115,13,0,122,91,15,3,0,105,0,0,0,112,3,0,110,3,0,0,0,5,0,0,0,5,0,0,8,3,0,0,3,4,0,0,0,4,0,0,4,196,19,5,3,228,3,0,3,236,12,0,247,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0
210051242,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,38,13,0,3,59,4,0,7,61,11,3,81,0,5,0,0,4,4,0,4,7,0,0,9,3,3,0,0,10,0,0,3,13,0,0,13,6,7,0,0,12,3,0,4,19,0,0,21,47,21,0,3,69,10,0,11,79,16,3,98,42,16,0,3,61,12,0,7,71,74,0,152,3,0,0,0,3,0,0,0,3,0,0,3,92,39,0,6,134,17,0,25,159,93,4,249,11,3,0,0,18,0,0,0,19,3,0,20,15,8,0,0,23,0,0,0,25,12,0,29,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,29,8,0,3,40,0,0,0,41,12,0,56,0,0,0,0,0,5,0,5,5,0,0,5,0,3,0,0,3,3,3,6
210051243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,3,72,28,0,3,103,4,0,5,108,15,0,123,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,7,0,0,0,7,3,0,9,0,6,0,0,13,0,0,0,13,3,0,14,72,39,0,3,111,4,0,5,120,20,5,140,72,44,0,0,115,9,0,10,128,130,3,260,3,0,0,0,3,0,0,0,3,0,3,3,143,75,0,4,227,12,3,14,249,150,10,402,20,4,0,0,22,0,0,0,22,5,0,30,18,7,0,0,20,0,0,4,23,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,32,11,0,0,50,0,0,4,53,12,0,60,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0
210051245,3,0,3,0,5,0,0,0,5,0,0,5,0,0,0,3,5,0,0,0,5,0,0,5,228,26,8,8,267,10,0,9,271,14,0,285,5,0,0,0,5,0,0,0,5,0,0,4,6,0,0,0,6,0,0,0,6,3,0,14,14,0,0,0,14,0,0,0,14,6,0,22,238,28,8,8,281,11,0,8,289,19,0,303,66,9,0,3,85,3,0,3,87,16,0,107,0,0,0,0,0,0,0,0,0,0,0,0,302,42,8,9,364,10,0,15,378,38,0,415,53,8,0,0,70,7,0,7,78,3,0,79,70,11,4,0,86,3,0,3,87,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,22,3,4,160,7,0,7,166,11,0,175,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0
210051246,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,5,5,0,0,0,5,0,0,5,330,40,7,8,385,7,0,3,389,25,0,411,3,3,0,0,6,0,0,0,12,0,0,12,4,0,0,0,3,0,0,0,3,0,0,3,9,3,0,0,11,0,0,0,12,0,0,12,334,43,7,14,397,7,0,12,403,25,0,429,98,18,0,3,122,0,0,6,128,38,0,165,0,0,0,0,0,0,0,0,0,0,0,3,435,58,7,15,517,14,3,16,531,57,4,596,91,9,3,0,104,5,0,5,109,6,0,114,111,30,0,3,141,0,0,3,145,4,0,153,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,6,6,0,0,0,6,0,0,6,205,35,4,11,257,7,0,7,262,16,0,279,4,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0
210051247,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,5,0,0,5,90,27,0,4,121,4,0,7,132,25,0,160,5,0,0,0,7,0,0,0,7,0,0,7,3,3,0,0,9,0,3,3,10,0,0,10,5,3,0,0,8,5,3,4,19,0,0,15,95,25,0,4,132,9,3,13,147,29,0,178,84,43,3,5,138,10,4,19,158,119,0,268,0,0,0,0,0,0,0,0,3,0,0,3,183,76,0,9,271,21,14,34,309,145,0,449,30,4,0,0,40,0,0,3,42,5,0,44,29,9,0,0,37,0,0,0,38,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,61,10,0,4,84,0,0,4,84,13,0,102,0,0,3,0,3,0,0,0,3,0,0,3,3,6,0,0,8,0,0,0
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051249,0,0,0,0,5,0,0,0,5,0,0,5,4,3,0,7,13,0,0,0,13,0,0,12,280,57,7,8,356,6,3,12,365,44,0,413,4,6,0,0,7,4,0,4,10,0,0,12,9,5,0,0,17,0,0,0,16,7,0,25,14,12,0,0,20,6,0,6,26,6,0,36,288,72,7,8,376,15,3,17,392,53,0,445,134,70,3,7,215,17,11,35,249,190,0,440,0,0,0,0,0,0,0,0,0,0,9,9,429,137,9,18,594,31,17,53,641,240,10,891,113,16,0,0,126,4,0,4,132,21,0,153,78,19,3,0,98,4,0,4,100,14,0,115,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,10,11,0,0,0,11,3,0,9,189,30,3,10,237,10,0,10,248,29,0,278,3,5,0,0,6,6,0,6,6,0,0,6,4,0,0,0,4,5,0,5
210051250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,4,0,0,41,5,0,5,44,7,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,37,4,0,0,48,5,0,3,49,7,0,53,5,0,0,0,12,0,0,0,12,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,3,53,5,0,3,62,13,0,74,5,0,0,0,7,0,0,0,7,5,0,12,13,0,0,0,15,0,0,0,14,0,0,18,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,29,0,0,0,30,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051441,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,6,86,10,0,6,102,3,0,9,106,12,0,122,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,0,11,0,0,0,15,0,0,15,95,10,0,4,115,5,0,5,123,12,0,133,50,12,0,0,59,7,0,7,67,19,0,81,0,0,0,0,0,0,0,0,0,0,0,0,145,28,0,4,177,8,0,13,189,29,0,222,22,0,0,0,22,0,0,0,23,6,0,32,22,6,0,0,24,6,0,6,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,0,0,46,6,0,6,53,4,0,64,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3
210051442,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,161,36,4,4,207,4,3,8,211,13,0,228,5,0,0,0,7,0,0,0,7,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,13,0,0,0,10,0,0,0,10,4,0,14,169,37,4,8,213,4,3,8,224,17,0,237,46,14,0,0,61,3,4,5,69,22,0,88,0,0,0,0,0,0,0,0,0,0,3,3,218,49,4,8,277,7,3,11,287,36,3,328,56,5,0,0,61,0,0,0,65,0,0,69,21,8,0,0,28,0,0,0,28,4,0,35,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,81,11,0,0,98,0,0,0,101,5,0,101,4,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
210051443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,217,18,3,10,247,8,0,7,254,25,0,276,7,0,0,0,6,0,0,0,7,0,0,12,8,3,0,0,5,0,0,0,5,3,0,9,11,3,0,0,15,0,0,0,13,3,0,21,228,22,3,10,261,6,0,11,271,30,0,296,90,27,0,7,122,5,0,8,128,48,0,172,0,0,0,0,0,0,0,0,0,0,3,3,315,50,3,14,384,14,3,13,401,75,3,473,79,7,0,4,88,0,0,0,92,4,0,98,45,10,0,0,51,3,0,3,53,5,0,64,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,128,14,0,6,146,4,0,4,150,16,0,163,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
210051444,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,105,11,0,3,115,0,0,0,120,12,0,132,3,0,0,0,9,0,0,0,5,0,0,5,3,0,0,0,4,0,0,0,8,0,0,8,13,0,0,0,15,0,0,0,15,0,0,15,114,15,0,3,133,3,0,3,137,12,0,144,36,13,0,0,50,3,0,7,60,35,0,92,0,0,0,0,0,0,0,0,0,0,0,0,149,31,0,5,180,4,0,7,195,47,3,240,33,0,0,0,33,3,0,3,40,3,0,38,17,0,0,0,19,0,0,0,19,0,0,22,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,59,3,0,3,60,4,0,64,4,0,0,0,4,3,0,3,7,0,0,3,0,0,0,0,0,0,0,0
210051445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,45,0,0,0,45,8,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,46,0,0,0,46,8,0,58,15,3,0,3,16,0,0,0,16,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,57,5,0,3,63,0,0,0,63,11,0,75,10,0,0,0,16,0,0,0,16,0,0,14,9,0,0,0,9,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,27,0,0,0,28,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,14,3,5,141,0,0,3,141,5,0,151,4,0,0,0,4,3,0,3,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,3,0,3,8,0,0,8,128,14,3,5,149,3,0,3,154,5,0,155,27,4,0,0,33,0,0,3,33,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,147,16,3,10,178,7,3,4,185,13,0,202,29,3,0,0,37,0,3,3,38,0,0,34,36,4,0,3,42,0,0,0,44,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0,3,82,0,3,3,85,4,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011254,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,230,28,3,3,264,6,0,13,278,23,0,295,0,0,0,0,0,0,0,0,3,0,0,3,13,3,0,0,13,0,0,0,13,0,0,15,14,3,0,0,15,0,0,0,17,0,0,16,240,27,3,3,280,12,0,13,291,23,0,312,56,14,0,0,69,0,0,0,69,10,0,74,0,0,0,0,0,0,0,0,0,0,0,0,297,38,4,6,348,12,0,13,359,32,0,390,55,10,0,0,66,0,3,4,71,6,0,78,87,5,4,0,99,5,0,3,102,3,0,110,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,153,18,4,0,166,6,3,8,173,13,0,193,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0
211011255,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,209,5,0,0,216,3,0,4,226,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,210,5,0,0,219,3,0,4,226,0,0,233,36,4,0,0,39,0,0,0,39,3,0,49,3,0,0,0,3,0,0,0,3,0,0,3,247,16,3,0,266,3,0,4,268,8,0,282,52,3,0,0,54,0,0,0,54,6,0,61,91,3,0,0,94,0,0,4,95,5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,5,3,0,148,0,0,4,150,8,0,161,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
211011256,3,0,0,0,3,0,0,0,3,0,0,8,0,0,0,4,4,0,0,0,4,0,0,4,287,34,4,3,333,10,0,10,340,16,0,363,3,0,0,0,3,0,0,0,3,0,0,3,13,3,0,0,14,0,0,0,17,0,0,17,11,3,0,0,17,0,0,0,19,0,0,19,303,35,4,3,349,10,7,14,359,16,0,381,64,8,0,3,77,3,0,3,73,11,0,85,0,0,0,0,0,0,0,0,0,0,0,0,365,46,11,8,427,12,7,11,436,31,0,469,90,8,0,4,99,3,0,3,102,6,0,109,92,9,3,0,108,0,0,3,109,11,0,114,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,184,16,8,5,214,3,0,7,217,16,0,234,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,3,0,3
211011257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,13,0,3,211,7,0,7,213,9,0,221,0,0,0,0,3,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,7,0,0,7,194,14,0,3,212,7,0,7,218,9,0,226,36,6,0,0,40,4,0,4,45,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,232,17,0,3,255,8,0,8,265,12,0,275,60,8,0,0,64,0,0,0,69,3,0,72,68,7,0,0,77,0,0,0,79,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,14,0,0,147,3,0,3,149,4,0,151,6,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
211011258,7,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,278,19,0,0,305,8,0,8,313,8,0,317,3,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0,3,0,0,4,7,0,0,0,7,0,0,0,7,3,0,10,282,19,6,0,311,8,0,8,321,5,0,327,55,7,0,0,66,0,0,0,66,9,0,72,0,0,0,0,3,0,0,0,3,0,0,3,337,23,3,6,377,8,0,8,382,16,0,401,92,10,0,4,103,3,0,3,109,5,0,116,86,6,3,0,95,0,0,0,100,0,0,99,4,0,4,0,3,0,0,0,3,3,0,8,5,0,0,0,5,0,0,0,5,0,0,3,187,13,5,6,209,3,0,3,214,10,0,226,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
211011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,23,3,0,233,4,0,8,238,20,0,256,0,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,10,0,0,0,7,0,0,0,7,0,0,7,216,24,3,0,243,4,0,8,246,20,0,270,40,8,0,0,43,0,0,0,49,9,0,57,0,0,0,0,0,0,0,0,0,0,0,0,248,28,3,3,284,6,0,7,300,26,0,324,59,6,0,0,64,0,0,0,66,6,0,71,68,17,0,0,84,0,0,0,83,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,21,0,3,153,0,3,3,158,5,0,161,0,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0
