SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC21191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9,0,0,0,3,21
SSC21192,16,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,0,9,11,6,4,0,0,0,0,0,18,3,3,6,3,0,0,0,0,9,5,0,5,0,3,0,0,0,14,0,0,3,3,0,0,3,0,9,3,0,5,3,3,0,0,0,24,0,0,9,10,3,0,0,3,27,4,0,7,10,3,0,0,3,26,3,0,10,14,0,0,0,3,31,3,3,7,8,0,0,0,0,23,0,0,3,10,7,0,0,8,26,0,0,0,8,3,0,0,3,18,0,0,0,3,9,0,0,3,20,0,0,3,0,3,0,3,23,39,59,14,64,81,35,9,16,56,323
SSC21193,25,0,0,0,0,0,0,4,33,7,0,0,0,0,0,0,3,11,8,0,0,0,0,0,0,3,16,0,0,14,6,0,0,0,0,27,0,3,10,9,3,0,0,0,28,3,4,21,9,3,0,0,0,42,4,4,19,7,3,0,0,0,43,0,3,11,4,0,0,3,0,25,0,0,10,4,0,0,0,0,19,0,3,11,0,3,0,0,0,19,0,0,6,3,0,0,0,0,13,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,63,24,106,53,20,4,6,14,287
SSC21194,1167,9,0,0,0,0,0,169,1348,1157,98,47,8,4,0,0,147,1453,764,268,146,52,21,4,3,105,1365,377,405,384,136,55,9,3,104,1475,248,240,432,168,69,21,16,78,1273,180,202,439,226,85,39,38,72,1271,152,169,515,282,110,39,25,77,1371,145,168,550,349,97,24,42,81,1463,122,154,499,313,123,33,24,72,1339,76,123,405,260,91,28,13,60,1054,48,85,374,247,106,33,22,77,995,34,33,185,142,58,18,16,38,529,11,32,92,97,54,26,28,18,359,11,17,49,53,33,23,39,20,239,7,21,39,39,34,18,29,20,198,4505,2020,4170,2360,933,315,297,1130,15727
SSC21195,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,17
SSC21196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,5,13,4,0,0,0,33
SSC21197,341,7,0,0,0,0,0,45,398,340,69,31,4,0,0,0,33,484,284,73,65,29,8,0,0,24,492,133,112,126,62,23,3,4,23,481,63,55,135,80,27,6,6,25,396,60,54,149,108,34,7,9,24,440,54,40,149,97,29,5,4,17,394,60,43,162,127,42,7,8,26,473,58,35,164,128,50,23,7,38,505,54,25,168,120,55,18,8,45,491,35,18,136,136,37,16,10,30,427,21,18,102,116,72,23,3,44,397,23,13,71,90,71,28,22,25,336,30,9,46,78,52,28,20,25,292,32,18,54,87,61,31,34,29,346,1580,591,1553,1256,559,209,141,450,6348
SSC21198,3,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,4,15,16,0,0,0,0,0,0,14,27,7,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,3,7,5,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,3,7,0,0,0,37,91
SSC21199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,3,17
SSC21200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,7,3,0,0,0,26
SSC21201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21202,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,8,3,0,0,0,0,46
SSC21203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,0,0,17
SSC21205,185,0,0,0,0,0,0,19,206,263,3,0,0,0,0,0,24,294,288,39,10,0,0,0,0,27,365,171,90,54,4,0,0,0,14,336,72,73,99,22,7,0,0,11,276,53,54,106,41,8,0,0,10,273,60,66,107,44,7,0,0,13,302,47,40,93,40,9,3,7,7,239,41,46,69,34,9,5,0,12,200,28,20,61,29,3,0,0,6,157,17,24,59,43,9,0,0,13,162,8,9,63,25,11,3,0,4,123,18,8,44,29,6,3,0,8,121,18,10,28,22,11,4,3,6,104,8,12,31,19,14,5,8,4,109,1284,488,824,338,90,29,26,183,3264
SSC21206,7,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,5,3,0,6,4,0,0,0,0,16,0,0,3,3,0,0,0,3,8,4,0,6,3,0,0,0,0,17,0,0,7,3,3,0,0,0,20,0,0,5,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,6,3,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,3,27,9,39,27,7,3,3,16,118
SSC21207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,3,15
SSC21208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,15
SSC21209,39,0,0,0,0,0,0,0,40,74,3,0,0,0,0,0,5,86,59,9,0,0,0,0,0,11,85,41,23,9,0,0,0,0,11,83,15,11,26,11,0,0,0,6,61,7,12,31,8,0,0,0,4,73,14,9,30,13,5,0,0,3,69,9,7,15,12,0,0,0,4,48,3,3,16,4,5,0,0,3,34,8,13,7,9,3,0,0,5,37,9,0,12,4,0,0,0,0,30,0,0,7,4,3,0,0,0,20,0,0,7,3,3,0,0,0,17,0,0,6,4,3,0,0,0,12,4,3,8,11,4,4,0,3,35,289,100,177,79,23,8,4,54,725
SSC21210,67,0,0,0,0,0,0,15,79,60,11,8,0,0,0,0,4,88,48,15,13,10,3,0,0,3,95,20,21,24,14,0,0,0,8,104,10,8,18,19,8,3,0,3,70,9,9,32,11,12,0,0,6,82,9,11,34,17,4,0,0,4,83,10,7,31,22,4,3,0,7,81,3,8,16,25,4,0,3,4,62,0,5,26,18,4,0,3,6,63,7,3,16,18,0,4,4,3,52,4,0,6,3,3,0,0,0,19,0,0,3,3,3,0,0,3,16,0,0,6,4,4,0,0,0,8,0,0,3,0,0,0,0,0,7,252,99,237,168,50,15,19,71,903
SSC21211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,11
SSC21212,7,0,0,0,0,0,0,4,10,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,3,3,4,0,0,0,0,0,13,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,6,0,0,6,3,0,0,0,0,16,0,0,3,0,0,0,0,0,9,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,6,25,13,10,3,0,9,90
SSC21213,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,7,0,0,0,0,3,10,0,0,3,5,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,19,15,4,0,0,3,55
SSC21214,101,0,0,0,0,0,0,20,120,85,4,0,0,0,0,0,5,97,54,4,7,0,0,0,0,9,74,27,22,21,3,0,0,0,3,78,28,14,60,13,9,0,0,6,132,22,28,53,32,7,4,3,7,150,12,12,72,32,9,3,0,7,145,14,21,58,31,6,5,0,8,137,16,9,59,46,8,4,0,4,148,13,7,47,33,10,0,0,9,123,5,3,33,28,13,0,0,10,89,3,9,21,14,7,0,4,3,64,0,3,8,3,4,6,0,3,22,0,0,3,3,3,3,0,0,23,0,0,3,0,0,5,0,0,15,374,140,441,245,72,27,14,88,1406
SSC21215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC21216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,3,0,0,0,18
SSC21217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10
SSC21218,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,0,0,30
SSC21219,10,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,8,3,0,4,0,0,0,0,0,11,0,0,3,0,0,3,0,0,14,3,0,5,0,0,0,0,0,13,0,0,4,5,0,0,0,0,15,0,0,3,0,0,0,0,0,10,3,0,3,3,0,0,0,0,11,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,28,21,7,6,4,6,111
SSC21220,20,0,0,0,0,0,0,3,23,14,0,0,0,0,0,0,0,14,4,4,3,0,0,0,0,0,9,3,0,8,3,0,0,0,0,16,8,3,11,6,0,0,0,0,30,8,0,13,4,0,0,0,0,24,3,4,16,5,0,0,0,0,30,10,7,12,12,4,0,0,3,44,8,7,13,10,3,0,0,5,42,10,7,33,7,6,0,0,9,78,10,0,28,20,4,3,0,12,76,12,7,8,16,3,0,0,0,35,0,0,3,17,5,0,0,3,32,0,0,3,4,9,0,0,0,22,0,0,7,3,0,0,0,0,21,97,36,148,115,43,13,4,39,501
SSC21221,8,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,6,0,0,4,4,4,0,0,0,12,0,0,0,3,0,3,0,0,10,5,3,7,3,0,0,0,0,17,4,0,8,9,3,0,0,0,27,3,0,7,3,0,0,0,0,16,0,0,4,0,0,0,0,0,9,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,30,15,34,28,8,9,0,11,136
SSC21222,17,0,0,0,0,0,0,3,22,12,3,0,0,0,0,0,0,13,8,0,4,0,0,0,0,0,13,4,0,6,4,0,0,0,3,20,3,0,0,6,0,0,0,3,16,3,0,6,4,0,0,0,0,12,3,0,12,12,0,0,0,3,27,3,7,9,3,0,0,0,4,25,3,0,10,3,3,0,0,4,28,0,3,14,13,8,0,0,3,37,0,4,12,9,3,0,3,4,38,3,5,6,5,3,0,0,8,28,3,0,3,5,3,0,6,10,27,0,0,4,4,9,3,0,4,23,3,7,3,7,5,0,3,4,36,63,28,82,76,33,13,14,50,364
SSC21223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,4,21
SSC21224,21,0,0,0,0,0,0,3,22,5,4,0,0,0,0,0,0,16,10,0,8,0,0,0,0,0,21,4,3,4,3,0,0,0,3,21,0,3,9,0,4,0,0,0,16,3,0,9,3,3,0,0,0,18,3,5,7,7,3,0,0,0,17,3,0,10,3,3,0,0,0,27,0,6,6,5,6,3,0,4,33,3,0,11,5,3,0,0,0,21,0,0,5,0,0,0,0,3,11,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,13,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,55,20,66,35,27,11,3,17,239
SSC21225,31,0,0,0,0,0,0,8,37,18,0,0,0,0,0,0,0,22,19,10,0,0,0,0,0,0,29,14,14,25,4,3,0,0,4,57,5,8,24,8,4,0,0,9,59,14,5,24,18,6,0,0,3,55,8,8,14,13,5,0,0,3,49,7,5,28,14,7,0,0,0,70,9,9,13,6,9,0,0,0,48,3,3,13,10,0,0,0,4,34,4,0,12,10,3,0,0,0,33,0,0,8,7,0,0,0,0,19,0,0,0,3,3,0,0,0,10,0,0,3,0,0,0,0,0,10,0,0,0,3,3,0,0,0,10,127,55,173,103,50,6,3,30,552
SSC21226,90,0,0,0,0,0,0,21,108,44,4,3,3,0,0,0,3,57,59,12,12,0,0,0,0,6,97,29,28,29,15,0,0,0,6,113,17,21,55,28,6,3,0,6,144,20,11,63,35,16,0,0,9,161,38,17,71,36,8,0,0,12,175,18,14,57,30,9,4,0,14,149,32,16,75,43,13,4,3,5,197,32,22,87,55,21,5,0,16,240,27,14,113,69,41,6,3,23,292,20,14,78,68,29,14,10,22,244,13,3,36,45,30,13,4,20,157,4,3,29,38,21,8,7,12,120,19,8,21,30,23,12,15,11,141,460,193,722,514,224,64,42,184,2403
SSC21227,30,0,0,0,0,0,0,7,30,14,3,0,0,0,0,0,0,17,4,6,0,0,0,0,0,0,9,7,0,4,3,0,0,0,0,17,0,0,8,3,3,0,0,0,14,3,0,11,14,9,0,0,0,31,3,3,11,13,0,0,0,0,34,3,0,10,10,7,3,0,0,34,3,0,12,8,3,0,0,3,37,3,3,15,12,3,0,0,3,40,3,0,18,13,7,0,3,0,43,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,77,16,95,80,36,12,3,13,335
