SSC_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SSC21288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,12,4,0,0,17
SSC21289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC21290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,6,0,19
SSC21291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,11
SSC21292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,6,0,0,0,0,5,0,0,0,0,5,3,6,0,0,6,0,4,0,0,5,0,3,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,29,0,0,42
SSC21293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,4,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,15,0,0,26
SSC21294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,14,11,0,0,24
SSC21295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC21296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,13
SSC21297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SSC21298,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,3,0,3,6,0,0,0,9,7,3,3,0,11,4,3,7,0,12,3,0,3,0,6,4,3,0,0,3,3,5,0,0,7,0,4,0,0,9,7,0,0,0,8,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,9,3,0,11,0,0,0,0,0,40,37,17,4,101
SSC21299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7
SSC21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,14,3,0,29
SSC21301,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,5,0,9,3,3,0,0,8,7,3,0,0,11,4,5,0,0,13,3,9,0,0,10,0,3,0,0,4,4,10,0,0,18,0,7,0,0,12,0,3,0,0,6,0,3,0,0,3,0,4,0,0,6,4,8,3,0,13,0,3,0,0,5,51,63,15,3,124
SSC21302,3,0,0,0,3,0,3,0,0,8,3,3,0,0,6,0,0,0,0,0,9,3,0,0,13,3,0,4,0,10,12,3,8,0,23,6,5,7,0,20,10,13,3,0,24,3,20,4,0,22,6,13,3,0,23,6,9,0,0,17,15,19,0,0,35,5,12,0,0,17,0,3,0,0,4,0,0,0,0,3,0,4,0,0,10,10,21,3,0,35,0,0,0,0,3,104,128,33,0,266
SSC21303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,0,0,0,7,5,0,0,0,8,3,0,0,0,3,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,27,10,8,0,43
SSC21304,4,4,3,0,12,4,0,3,0,11,5,0,8,0,17,3,3,8,0,15,12,3,15,0,30,13,11,19,0,41,45,8,14,0,69,15,21,19,0,62,19,39,20,3,86,17,29,20,0,65,25,31,13,0,74,20,36,8,0,65,35,68,10,5,112,30,44,9,0,86,12,22,5,0,39,5,16,0,0,25,6,21,0,0,28,9,43,18,0,75,10,3,6,0,19,295,420,193,18,922
SSC21305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,15
SSC21306,12,3,3,0,20,6,0,3,0,11,10,0,4,0,11,0,0,7,0,10,39,3,7,3,50,14,6,13,0,33,71,10,11,3,97,60,16,16,0,86,45,37,30,0,111,46,35,23,0,105,17,51,12,0,85,40,57,9,0,112,58,116,25,0,195,46,96,11,0,153,22,65,4,0,89,18,66,0,0,89,35,169,5,0,209,37,94,24,0,155,21,13,8,0,42,602,833,209,18,1655
SSC21307,26,3,14,0,43,17,8,12,0,33,12,3,19,0,35,3,3,15,0,22,74,21,24,0,116,38,18,33,0,96,190,32,41,0,268,67,66,47,6,185,64,98,71,8,240,71,117,43,5,243,39,122,27,3,185,49,99,32,6,189,84,200,32,6,322,50,148,21,3,213,26,97,11,3,139,7,62,6,0,77,15,88,6,0,112,52,152,48,0,258,29,14,5,0,50,918,1348,504,51,2825
SSC21308,29,6,19,0,51,15,4,9,4,29,10,11,11,0,37,9,4,16,0,24,106,13,26,6,146,27,16,41,3,85,253,43,38,3,334,131,70,63,8,273,135,105,66,9,309,94,132,55,3,284,58,132,53,6,256,57,123,41,3,226,124,297,44,4,478,85,252,33,4,369,59,182,9,0,251,48,131,10,0,185,63,246,11,3,325,81,200,74,0,356,47,21,15,0,82,1441,1981,630,63,4112
SSC21309,0,0,3,0,9,0,0,0,0,0,3,0,0,0,6,3,0,0,0,4,4,0,8,0,13,4,0,3,0,4,17,0,9,0,24,19,7,10,0,32,16,18,7,0,37,13,19,4,0,36,14,8,4,0,26,3,7,0,0,15,16,36,7,0,59,13,43,0,0,63,0,20,0,0,22,7,30,0,0,31,3,33,3,0,45,11,36,7,0,56,5,7,0,0,10,156,259,65,5,494
SSC21310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,5,10,3,0,19
SSC21311,9,0,0,0,8,8,0,3,0,9,3,0,4,0,4,4,0,3,0,8,21,0,5,0,29,9,3,9,0,25,54,7,5,4,73,36,9,14,0,62,31,19,18,0,69,24,32,9,0,66,11,20,13,0,45,11,30,11,0,48,23,53,17,4,93,21,40,3,0,64,8,22,3,0,33,0,14,0,0,20,5,28,0,0,30,15,37,13,0,65,13,6,4,0,22,304,330,134,13,788
SSC21312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4
SSC21313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,14,4,3,0,18
SSC21314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10
SSC21315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,3,4,0,0,10
SSC21317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11
SSC21318,8,3,0,0,7,5,0,0,0,4,0,0,3,0,4,0,0,6,0,6,16,3,13,5,39,20,8,37,0,63,60,10,35,12,115,48,25,41,0,114,62,35,32,3,136,60,31,22,3,116,33,24,15,0,70,38,39,15,0,89,68,74,10,6,159,42,55,6,3,102,20,31,0,0,56,13,25,0,0,36,28,60,0,0,93,29,41,20,0,95,8,0,5,0,20,569,475,255,26,1328
SSC21319,15,0,4,4,27,11,4,3,0,18,6,0,15,0,25,3,7,20,0,26,25,6,17,3,47,18,3,23,4,50,40,20,22,5,87,35,27,33,3,102,48,26,22,6,103,55,41,23,8,125,62,52,26,3,137,61,40,8,13,116,193,103,30,13,335,176,113,12,13,311,121,92,5,5,223,76,99,7,0,180,186,261,8,3,457,87,64,30,0,189,13,3,7,0,28,1233,955,305,97,2590
SSC21320,3,3,0,0,7,3,0,3,0,6,8,3,8,0,15,0,0,5,0,7,17,8,4,0,29,16,6,15,0,35,88,8,19,3,118,52,20,22,0,102,67,32,11,3,115,50,37,8,0,98,18,22,3,0,48,29,32,6,0,66,25,55,3,0,88,10,29,0,0,41,9,8,0,0,20,3,8,0,0,6,7,15,0,0,16,25,57,19,0,102,16,9,3,0,24,458,351,146,12,958
SSC21321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,7,0,0,13
SSC21322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,3,4,3,0,0,10,3,3,0,0,3,3,0,0,0,3,3,4,0,0,3,6,3,0,0,9,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,4,0,0,9,0,0,0,0,0,30,27,4,0,60
SSC21323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,3,0,21
SSC21324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,29
SSC21325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,11,12,0,0,21
SSC21326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,22
SSC21327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,8
SSC21328,32,27,54,11,120,23,6,6,9,49,10,10,24,4,48,5,11,13,3,29,42,10,27,0,81,28,18,47,4,99,89,20,34,3,148,85,33,60,8,183,112,56,66,21,251,147,85,58,17,300,91,66,40,11,210,106,93,36,5,243,285,200,97,20,603,225,238,37,11,510,168,190,8,3,367,112,219,55,3,390,443,1201,37,3,1679,166,472,93,3,733,31,25,14,0,71,2190,2990,796,157,6129
SSC21329,8,4,7,0,19,8,0,5,0,9,0,3,4,0,8,0,0,0,0,0,9,3,8,3,29,4,11,16,0,32,44,14,17,0,70,25,17,15,5,58,30,26,17,3,80,38,41,16,0,93,20,28,12,0,60,27,29,18,0,71,82,86,24,3,201,57,74,10,0,149,27,85,4,3,120,28,67,9,0,107,64,351,19,3,436,35,124,15,0,175,17,7,4,0,26,526,973,229,24,1750
SSC21330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,12
SSC21331,69,30,41,4,150,22,13,17,0,53,24,21,41,0,89,10,12,37,3,65,110,47,47,9,211,59,64,85,0,210,299,121,91,6,517,150,179,115,9,452,180,316,111,19,620,152,345,94,13,602,107,290,73,3,470,120,307,55,7,493,222,598,73,13,910,134,469,33,4,635,71,235,18,9,332,42,174,14,4,235,48,279,13,0,340,105,376,74,3,562,53,44,11,3,110,1988,3929,1037,118,7072
SSC21332,3,0,3,0,3,6,0,0,0,6,0,3,3,0,9,4,0,4,0,6,23,7,5,0,36,20,8,10,0,47,86,9,13,0,115,45,25,21,0,87,69,62,24,3,155,61,54,20,0,137,44,76,11,0,138,44,77,12,0,126,90,170,21,0,275,67,119,10,0,194,26,79,0,0,105,22,45,4,0,67,29,79,3,0,112,42,123,19,0,182,11,7,3,0,27,683,949,188,9,1835
SSC21333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,3,0,0,0,4,0,0,0,0,3,4,0,0,0,8,3,0,0,0,7,0,3,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,17,18,3,0,37
SSC21334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,7,10,3,0,0,9,3,0,0,0,4,3,7,0,0,12,0,7,3,0,13,8,10,0,0,13,4,9,0,0,14,0,5,0,0,5,0,3,0,0,3,3,7,0,0,8,7,4,0,0,12,3,0,0,0,3,47,64,10,0,117
SSC21335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,16
SSC21336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,12,11,0,0,0,10,6,3,3,0,16,6,0,4,0,11,3,8,0,0,12,5,12,0,0,15,3,11,0,0,15,7,6,0,0,15,0,4,0,0,10,0,3,0,0,3,0,4,0,0,5,3,6,0,0,11,0,0,0,0,0,62,63,15,0,137
SSC21337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,8,0,3,0,7,12,0,0,0,8,3,6,0,0,11,0,3,0,0,3,6,8,0,0,16,3,8,4,0,13,6,4,0,0,7,5,0,0,0,4,0,7,0,0,4,5,0,0,0,3,0,0,0,0,0,0,6,0,0,6,4,3,3,0,12,3,0,0,0,3,60,38,7,0,115
SSC21338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21339,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,0,0,10,0,0,5,0,9,3,0,3,0,4,3,0,3,0,4,5,0,0,0,8,6,10,0,0,14,3,4,0,0,15,3,14,0,0,15,10,24,0,0,36,9,14,0,0,14,3,4,0,0,8,0,7,0,0,8,0,0,0,0,0,4,7,0,0,13,0,0,0,0,0,66,85,21,3,167
SSC21340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,0,0,4,0,4,0,0,4,4,0,0,0,3,0,3,0,0,4,0,0,0,0,3,0,3,0,0,4,0,3,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,3,25,27,4,0,53
SSC21341,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,10,4,0,0,0,3,8,3,0,0,8,6,3,0,0,9,3,4,0,0,11,3,3,0,0,5,3,5,0,0,9,5,3,0,0,12,3,3,0,0,7,0,3,0,0,5,3,7,0,0,11,0,14,0,0,16,0,0,0,0,0,54,61,7,0,121
SSC21342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,11,3,0,24
SSC21343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,9,0,5,0,0,5,3,0,0,0,5,0,0,0,0,3,3,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,0,7,0,0,0,0,0,21,17,5,4,48
SSC21344,14,4,8,0,22,3,0,4,0,9,6,3,8,0,16,0,0,8,0,12,34,4,22,0,62,17,8,50,3,79,124,14,30,0,167,56,41,45,4,149,63,67,36,0,165,64,70,31,3,167,40,87,27,3,155,48,79,13,0,135,86,155,13,3,258,40,117,5,0,169,24,64,0,0,93,8,34,5,0,43,24,67,0,0,93,56,97,41,3,197,29,16,0,3,48,727,925,353,29,2034
SSC21345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,0,3,0,6,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,3,0,0,5,0,3,0,0,8,3,3,0,0,7,9,10,0,0,16,0,5,4,0,7,0,3,0,0,6,3,7,0,0,7,0,12,0,0,12,5,11,0,0,15,0,0,0,0,0,46,51,15,0,109
SSC21346,14,3,5,0,21,9,3,4,0,15,3,3,13,0,21,3,3,12,0,21,43,6,43,0,89,20,6,52,0,76,153,15,53,3,225,91,44,55,6,199,98,72,61,4,238,100,112,50,3,260,65,115,31,3,212,74,110,29,4,217,169,235,45,12,454,91,173,17,3,285,45,62,4,0,120,21,42,3,0,66,28,64,3,0,95,67,142,44,3,252,33,19,11,0,56,1109,1227,521,50,2912
