SSC_CODE_2016,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SSC21120,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,5,0,0,26,0,0,0,5,8,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SSC21121,6,3,6,9,10,9,9,0,3,50,152,172,364,392,522,441,99,4,6,2149,10,32,59,64,50,58,49,5,4,328,0,5,9,10,27,10,3,0,0,61,16,29,31,44,45,34,7,0,0,201,0,0,9,4,12,5,0,0,0,33,15,49,67,61,73,60,13,0,0,343,4,6,18,27,32,26,6,0,0,124,90,59,97,93,112,84,32,0,0,567,92,61,56,37,41,34,13,0,0,332,0,8,18,28,40,51,14,0,0,159,0,3,7,10,9,14,9,0,0,53,3,5,14,17,20,10,4,0,0,64,0,5,4,7,7,7,0,0,0,29,3,8,37,41,26,41,12,0,0,171,3,3,19,21,22,28,4,0,0,100,0,9,37,69,86,64,11,0,0,269,3,13,63,100,121,96,24,3,0,420,19,58,147,105,204,182,35,3,0,754,3,3,7,9,9,11,3,3,0,49
SSC21122,0,7,7,4,8,4,0,0,0,35,77,163,336,297,347,214,40,5,0,1471,0,0,3,4,3,0,0,0,0,18,0,0,0,0,3,0,0,0,0,6,5,19,48,55,68,46,8,0,0,244,0,5,8,7,10,4,0,0,0,39,4,34,101,55,55,33,4,0,0,288,4,11,12,13,10,10,0,0,0,61,35,68,85,77,56,45,3,0,0,363,58,56,45,20,15,20,3,0,0,215,0,3,20,17,42,29,6,0,0,125,0,8,12,9,10,3,0,0,0,47,0,7,38,22,29,0,0,0,0,97,0,3,14,4,3,10,0,0,0,40,3,14,43,37,39,12,9,0,0,155,3,8,18,16,17,15,3,0,0,75,3,12,43,46,60,30,4,0,0,197,3,19,63,75,68,52,13,0,0,299,5,36,99,90,131,84,15,0,0,460,10,6,11,3,8,6,0,0,0,42
SSC21123,8,6,20,16,46,23,4,0,0,116,183,242,421,654,942,521,143,7,0,3106,0,0,0,3,5,7,3,0,0,14,0,0,3,3,11,4,0,0,0,21,15,14,32,60,114,58,16,3,0,311,0,0,13,17,18,3,0,0,0,51,8,33,61,77,125,56,11,5,0,378,0,10,29,51,82,37,20,0,0,222,77,103,84,97,132,67,29,5,0,597,117,94,45,32,40,16,7,0,0,349,5,11,21,41,56,47,9,0,0,184,9,3,24,46,60,41,4,0,0,189,0,23,45,155,139,54,11,0,0,430,0,10,25,30,60,24,17,0,0,166,8,60,118,262,311,166,67,7,0,997,3,11,17,37,58,28,10,0,0,162,4,10,28,61,94,61,7,0,0,262,29,35,63,99,190,164,54,4,0,639,7,32,100,160,235,185,47,3,0,770,31,25,28,38,33,19,7,0,0,177
SSC21124,0,0,7,12,11,3,3,0,0,37,46,79,224,272,282,158,42,0,0,1100,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,9,10,5,24,31,25,19,8,0,0,120,0,0,3,6,8,4,0,0,0,17,4,18,39,33,32,24,0,0,0,153,0,11,17,27,23,9,4,0,0,89,28,32,34,39,46,24,9,0,0,215,29,29,25,23,15,4,5,0,0,133,0,7,10,20,16,19,4,0,0,70,3,11,17,21,14,4,0,0,0,68,0,4,32,60,36,11,3,0,0,152,0,3,8,12,9,8,0,0,0,46,0,15,66,69,69,38,4,0,0,264,0,5,25,27,21,10,0,0,0,89,0,5,22,26,31,27,6,0,0,126,7,9,30,53,58,34,8,0,0,194,4,11,44,57,73,49,12,3,0,264,9,10,12,3,6,3,3,0,0,44
SSC21125,3,29,74,62,56,36,6,0,0,273,224,514,1021,953,1047,622,67,3,0,4455,3,4,21,23,26,14,3,0,0,94,0,0,3,4,5,0,0,0,0,8,15,137,373,473,502,310,23,0,0,1838,0,3,27,18,25,18,0,0,0,103,38,123,284,229,153,85,17,0,0,923,16,45,93,118,127,73,13,0,0,486,132,230,235,193,184,95,6,0,0,1073,181,124,108,83,53,33,7,0,0,586,13,51,173,148,184,150,20,0,0,748,5,28,44,30,24,7,0,0,0,140,3,31,96,64,56,27,0,0,0,288,4,12,27,22,24,19,0,0,0,105,5,32,128,102,53,40,3,0,0,353,7,45,96,101,98,60,5,0,0,412,3,33,62,65,99,70,9,3,0,358,16,49,103,102,99,55,11,0,0,430,14,111,295,332,330,223,33,0,0,1332,9,17,21,14,13,5,0,0,0,86
SSC21126,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,5,4,0,0,34,0,0,3,0,5,4,11,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,4,4,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SSC21127,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SSC21128,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,15,0,0,3,3,4,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC21129,0,0,0,0,0,0,0,0,0,3,7,9,29,39,58,43,8,0,0,192,0,0,3,3,7,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,7,11,10,9,0,0,0,39,0,0,0,0,0,0,0,0,0,0,7,8,10,11,11,5,0,0,0,49,0,0,3,3,3,3,0,0,0,12,11,3,6,7,14,8,3,0,0,48,3,0,3,0,0,3,0,0,0,17,0,0,4,5,3,12,0,0,0,22,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,0,0,0,0,3,0,0,0,8,10,5,0,0,0,24,0,0,0,0,4,6,3,0,0,14,0,0,4,7,16,16,0,0,0,43,0,0,4,9,14,6,0,0,0,34,0,3,4,18,10,21,3,0,0,66,0,0,0,0,0,3,0,0,0,4
SSC21130,0,0,0,0,0,4,0,0,0,4,4,0,3,7,23,18,3,0,0,60,0,0,0,3,3,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,9,0,0,3,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,5,0,0,0,11,0,0,3,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,7
SSC21131,0,0,0,0,4,0,0,0,0,4,17,19,32,27,60,33,11,0,0,200,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,10,5,0,0,40,0,0,0,3,0,0,0,0,0,3,4,4,5,11,21,8,0,0,0,58,0,0,3,3,0,5,0,0,0,15,10,14,5,8,7,0,3,0,0,40,10,4,0,0,0,0,0,0,0,18,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,13,0,0,0,0,4,4,0,0,0,12,0,0,5,5,15,4,3,0,0,33,3,0,4,0,5,6,0,0,0,18,0,3,3,5,5,0,0,0,0,18,0,0,7,3,11,16,0,0,0,33,0,3,8,12,14,12,7,0,0,66,0,0,3,0,3,0,0,0,0,12
SSC21132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21133,0,0,0,0,0,0,0,0,0,3,10,4,9,25,19,19,3,0,0,87,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,3,3,3,20,8,6,8,0,0,56,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,9,0,3,0,0,0,14,0,0,0,3,6,6,0,0,0,14,7,0,3,3,0,3,0,0,0,15
SSC21134,0,0,0,0,0,0,0,0,0,4,4,0,9,8,5,11,4,0,0,42,0,3,6,7,0,3,9,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,3,3,5,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0
SSC21135,0,0,0,0,0,0,0,0,0,0,3,0,0,12,8,14,0,0,0,37,4,3,0,12,0,16,5,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,3,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SSC21136,0,6,13,10,18,13,3,0,0,59,93,178,380,329,387,250,64,8,0,1689,0,5,7,11,14,11,3,0,0,63,0,0,0,3,8,0,0,0,0,13,9,25,78,88,91,66,12,0,0,366,0,3,4,7,11,12,3,0,0,44,27,66,153,108,83,36,9,0,0,479,3,5,29,16,13,14,0,0,0,85,72,72,106,64,71,57,12,3,0,461,59,54,49,28,24,18,3,0,0,240,0,6,15,29,49,27,8,0,0,147,0,4,7,3,11,7,0,0,0,29,0,3,9,13,10,8,0,0,0,34,4,11,8,10,10,8,3,0,0,57,0,10,20,27,25,15,5,0,0,103,0,13,21,27,43,35,5,0,0,143,7,24,85,52,61,40,9,3,0,283,0,14,34,49,34,37,7,0,0,176,0,37,103,91,112,87,27,0,0,466,3,8,9,17,11,9,4,0,0,59
SSC21137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC21139,0,0,0,4,6,0,0,0,0,7,35,15,34,73,100,57,13,0,0,340,0,0,3,6,10,5,5,0,0,32,0,0,3,0,0,0,0,0,0,11,0,0,3,10,6,3,0,0,0,24,0,0,0,6,10,0,0,0,0,11,3,0,10,22,16,18,3,0,0,77,0,4,4,8,7,6,0,0,0,37,15,11,8,8,17,12,0,0,0,80,14,3,3,0,3,9,0,0,0,39,0,0,3,10,16,15,0,0,0,47,0,0,0,0,0,3,0,0,0,3,0,3,0,6,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,3,3,5,6,0,0,0,0,24,0,5,0,3,15,7,0,0,0,28,5,5,3,9,11,5,0,0,0,38,0,0,7,15,21,5,3,0,0,59,4,0,10,21,37,20,10,0,0,110,0,0,0,0,0,3,0,0,0,7
SSC21140,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21141,0,0,0,3,0,0,0,0,0,5,6,11,20,11,26,10,3,0,0,95,0,0,18,9,31,7,3,5,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,4,0,3,0,0,0,0,12,0,3,0,0,7,8,0,0,0,20,0,0,6,3,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
SSC21142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21143,4,27,55,40,31,12,9,3,0,189,203,820,2296,1253,1011,615,235,29,4,6464,6,8,14,10,6,5,8,0,0,53,0,0,17,19,10,0,5,0,0,46,11,47,185,107,75,58,24,0,0,505,0,8,69,31,10,3,4,0,0,128,3,54,208,88,83,37,14,3,0,502,8,40,115,67,72,28,24,0,0,351,86,316,400,155,123,67,34,3,0,1184,133,318,342,98,41,24,16,0,0,987,0,28,87,48,51,29,13,0,0,259,19,41,185,97,53,35,13,0,0,445,3,42,338,292,186,81,27,4,0,975,3,39,106,67,41,32,23,3,0,310,10,164,806,459,356,196,85,7,3,2085,8,50,193,72,61,43,22,3,0,449,0,42,177,138,102,81,33,3,0,578,27,111,496,270,195,163,66,7,0,1329,8,106,521,337,307,269,93,14,3,1657,30,50,113,50,43,26,14,3,0,327
SSC21144,3,17,35,31,26,18,3,3,0,128,137,449,1194,801,628,450,132,14,0,3807,3,3,7,5,4,0,7,0,0,26,0,0,4,10,3,0,0,0,0,18,7,19,79,80,73,35,15,4,0,310,0,4,27,11,6,0,0,0,0,52,7,41,121,73,46,38,16,3,0,345,3,17,65,64,53,28,10,0,0,242,37,159,208,103,86,59,21,3,0,682,77,153,181,54,37,15,6,0,0,525,4,22,50,47,32,27,7,0,0,187,10,20,75,59,36,11,8,0,0,217,3,22,187,178,112,47,21,3,0,583,4,15,60,53,41,14,15,0,0,201,8,125,404,301,249,160,52,4,0,1295,7,27,92,49,49,23,10,0,0,254,0,13,94,81,63,55,11,0,0,307,26,66,244,171,141,141,39,7,0,824,6,72,260,202,153,160,59,10,0,919,16,34,61,25,16,16,10,0,0,178
SSC21145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,3,0,3,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC21146,0,0,0,0,0,0,3,0,0,4,7,6,7,5,18,7,5,0,0,53,0,0,0,0,0,3,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,9,0,3,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
