SSC_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
SSC21171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,16,0,0,0,0,0,0,0,0,5,3,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,0,0,0,20
SSC21172,0,4,0,0,0,0,0,8,0,3,0,0,0,0,0,9,3,3,3,3,0,0,0,9,60,62,29,23,35,6,0,212,0,0,0,0,0,0,0,0,66,67,38,27,34,7,0,239,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,18,16,11,12,7,0,0,63,0,0,0,0,0,0,0,3,20,25,16,16,7,0,0,79,84,92,49,41,44,10,0,313
SSC21173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,0,6
SSC21174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,6
SSC21175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,3,0,0,0,24,0,0,0,0,0,0,0,0,10,5,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,3,0,0,0,22
SSC21176,156,125,56,38,59,30,18,482,105,72,28,20,29,8,9,270,81,82,36,11,16,10,6,241,356,299,146,92,114,79,29,1115,4,3,3,0,0,0,0,13,688,583,276,158,220,128,58,2116,10,13,14,9,19,4,0,64,3,16,8,6,16,11,8,62,11,7,10,8,6,0,4,47,23,49,36,30,30,16,14,189,0,0,0,0,0,0,0,0,39,82,57,54,80,29,21,360,729,665,329,212,298,158,83,2474
SSC21177,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,8,3,5,3,0,0,0,20
SSC21178,133,167,84,79,86,48,16,612,78,101,75,45,58,27,7,394,71,76,40,23,43,24,12,292,772,724,410,244,370,186,83,2789,0,3,0,3,0,4,0,8,1058,1065,610,394,560,285,127,4099,3,0,5,0,11,14,0,35,13,19,12,5,12,0,3,65,14,15,0,4,4,0,0,39,50,104,73,45,65,35,16,392,4,0,3,0,0,0,0,9,81,141,96,57,96,46,16,542,1143,1209,706,458,649,338,145,4638
SSC21179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9
SSC21180,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,4,0,0,0,28,0,0,0,0,0,0,0,0,3,11,9,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,5,14,9,4,3,0,0,36
SSC21181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8
SSC21182,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,9,11,5,4,8,0,0,45,0,0,0,0,0,0,0,0,17,18,6,4,13,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,19,18,10,7,17,0,0,66
SSC21183,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,3,0,4,0,0,35,0,0,0,0,0,0,0,0,5,18,3,3,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,4,3,7,0,0,42
SSC21184,286,312,187,114,184,131,76,1292,104,118,89,47,76,37,14,486,54,97,60,38,48,42,10,363,522,657,408,296,302,158,44,2380,3,8,8,0,4,4,0,26,963,1187,749,494,613,372,151,4538,29,25,24,25,20,14,10,147,11,13,11,9,16,8,9,78,6,21,3,3,7,7,0,53,63,90,45,52,71,22,14,357,3,12,3,3,0,0,0,24,106,163,87,97,121,51,31,656,1074,1350,837,593,736,426,180,5190
SSC21185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
SSC21186,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,5,3,3,0,0,0,0,16,16,27,8,0,0,0,0,49,0,0,0,0,0,0,0,0,29,31,7,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,28,31,7,0,5,0,0,77
SSC21187,0,0,0,0,0,0,0,4,3,3,0,0,0,0,3,11,3,7,3,0,0,0,0,10,19,35,18,9,8,8,0,87,0,0,0,0,0,0,0,0,25,39,21,11,14,9,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,16,29,42,22,11,14,10,4,131
SSC21188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,6
SSC21190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC21191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
SSC21192,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,5,28,23,14,7,16,5,0,92,0,0,0,0,0,0,0,0,36,29,17,5,20,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,20,0,0,0,0,0,0,0,3,6,4,4,3,3,0,0,20,37,29,19,9,25,5,0,125
SSC21193,5,6,0,0,0,3,0,11,8,3,0,0,3,0,0,20,6,6,3,0,3,0,0,18,45,72,24,18,30,10,0,199,0,0,0,0,0,0,0,0,57,86,30,18,38,11,0,247,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,4,3,0,0,15,0,0,0,0,0,0,0,0,3,6,3,4,3,0,0,27,63,96,34,21,39,14,3,272
SSC21194,1088,966,523,316,415,291,143,3739,191,136,75,51,95,39,30,609,156,162,87,56,77,52,18,607,625,614,389,319,452,231,115,2742,18,10,8,4,0,0,5,45,2079,1886,1079,742,1037,618,308,7749,97,130,92,62,92,75,31,573,42,53,36,21,29,12,7,187,19,30,17,16,31,22,8,133,195,242,162,110,164,78,36,990,23,13,4,3,9,3,0,58,369,470,311,206,311,188,86,1948,2446,2354,1388,954,1349,810,387,9691
SSC21195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13
SSC21196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,9,4,4,0,0,0,22,0,0,0,0,0,0,0,0,9,9,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,4,0,0,0,23
SSC21197,58,48,35,18,16,3,0,176,23,25,15,6,10,3,0,75,33,23,7,7,4,0,0,76,576,533,299,183,239,40,10,1872,4,5,0,0,0,0,0,17,697,626,355,212,271,55,10,2223,3,3,0,0,5,0,0,11,10,9,7,0,9,0,0,36,6,5,4,3,4,0,0,17,159,221,106,79,95,27,4,694,10,7,6,3,0,0,0,29,186,243,126,83,110,27,3,782,886,873,482,297,378,83,13,3001
SSC21198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,10,4,5,3,0,0,0,0,8
SSC21199,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8
SSC21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,3,0,0,18,0,0,0,0,0,0,0,0,6,7,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,4,3,3,0,0,24
SSC21201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,13
SSC21203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8
SSC21205,171,126,62,27,44,26,16,475,36,43,26,13,16,13,4,157,44,33,11,8,15,6,4,124,169,181,94,73,99,47,27,682,0,3,0,0,0,0,0,3,420,378,189,126,172,101,57,1447,8,11,12,7,13,0,0,56,7,6,8,5,6,3,6,42,0,3,4,3,3,0,0,14,17,19,16,13,18,19,3,107,0,0,0,0,0,0,0,3,25,37,44,25,45,24,13,217,449,418,236,152,220,125,66,1659
SSC21206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,14,6,3,9,3,0,49,0,0,0,0,0,0,0,0,13,14,11,6,8,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,11,17,15,6,13,3,0,63
SSC21207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9
SSC21208,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC21209,42,34,17,10,8,6,0,114,13,12,8,3,4,0,0,43,11,12,8,4,5,0,0,42,34,36,31,14,12,6,5,139,0,0,0,0,0,0,0,3,101,92,64,29,31,16,9,341,4,0,4,0,0,0,0,14,4,3,3,0,0,0,0,6,0,3,0,0,0,0,0,3,3,8,7,5,3,3,0,25,0,0,0,0,0,0,0,0,13,8,15,10,3,3,0,49,113,99,79,38,32,21,8,386
SSC21210,8,11,3,0,3,0,0,17,5,3,3,0,4,3,0,22,5,7,0,0,6,6,0,25,151,131,54,36,53,8,6,442,0,0,0,0,0,0,0,0,173,154,61,36,61,16,6,510,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35,35,23,9,13,4,0,120,0,0,0,0,0,0,0,0,33,40,25,12,17,4,0,125,206,193,88,49,79,17,9,638
SSC21211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,8,3,0,0,0,0,18
SSC21212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,11,10,5,7,0,0,41,0,0,0,0,0,0,0,0,11,13,10,5,7,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,13,10,14,9,3,0,46
SSC21213,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,3,0,3,0,0,16,0,0,0,0,0,0,0,0,5,0,5,4,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,4,0,0,24
SSC21214,4,10,4,5,11,5,3,45,16,19,11,6,7,6,0,68,20,28,6,12,4,10,3,83,137,164,83,57,81,43,27,586,0,0,0,0,0,0,0,0,177,221,107,78,100,66,33,785,0,4,0,0,0,0,0,8,0,3,8,4,0,0,0,13,0,0,0,0,3,3,0,8,9,27,24,14,24,10,4,115,0,0,0,0,0,0,0,0,11,38,33,22,29,11,4,140,185,252,138,95,132,82,32,919
SSC21215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC21218,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,3,4,0,0,23,0,0,0,0,0,0,0,0,7,5,5,4,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,4,8,0,0,31
SSC21219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,12,13,8,11,4,0,55,0,0,0,0,3,0,0,3,14,13,14,8,8,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,14,18,12,10,10,4,0,67
SSC21220,0,5,0,0,0,0,0,4,0,0,0,0,0,3,0,4,3,5,0,0,0,0,0,12,40,48,18,17,11,3,3,139,0,0,0,0,0,0,0,0,44,55,23,23,14,5,3,162,0,0,0,0,0,0,0,0,3,3,4,4,3,0,0,12,0,3,0,0,0,0,0,3,8,5,3,4,5,0,0,22,0,0,0,0,0,0,0,0,11,9,5,3,3,3,0,33,54,63,28,27,18,5,3,196
SSC21221,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,15,10,13,9,0,0,64,0,0,0,0,0,0,0,0,22,24,9,13,11,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,24,9,13,11,0,0,75
SSC21222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,13,14,9,3,0,96,0,0,0,0,0,0,0,0,26,29,13,16,12,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,5,3,3,4,0,25,0,0,0,0,0,0,0,0,8,6,9,3,3,4,0,28,31,33,19,15,16,10,0,128
SSC21223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,10
SSC21224,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,17,7,14,6,0,98,0,0,0,0,3,0,0,3,29,30,16,7,16,8,0,109,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,11,3,5,8,0,0,36,0,0,0,0,0,0,0,0,11,11,3,5,8,0,0,41,44,36,23,14,22,8,0,144
SSC21225,0,4,4,3,0,0,0,8,3,3,5,4,3,3,0,14,5,3,0,0,0,0,0,11,106,83,62,22,31,13,3,321,0,0,0,0,0,0,0,3,114,95,68,29,39,15,3,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,4,0,3,21,0,0,0,0,0,0,0,0,3,3,5,3,4,0,3,24,111,102,80,33,42,16,4,388
SSC21226,8,10,3,0,4,0,0,33,18,17,8,5,12,3,0,68,18,28,8,9,3,0,0,62,168,198,119,70,81,16,3,652,0,0,0,0,0,0,0,0,212,257,135,86,100,22,3,809,0,0,3,0,3,0,0,6,0,5,4,0,3,0,0,15,0,5,0,3,0,0,0,8,36,41,26,21,21,7,0,156,0,3,7,3,0,0,0,17,36,62,37,27,34,8,0,206,252,314,174,113,132,34,7,1016
SSC21227,0,4,3,0,4,0,0,7,0,3,3,3,0,0,0,9,0,3,3,0,0,3,0,4,38,43,28,29,25,13,0,178,0,0,0,0,0,0,0,0,40,55,36,31,29,16,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,42,53,37,32,28,18,0,211
