SSC_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
SSC21143,20,38,19,3,4,8,97,0,6,0,0,0,0,4,3,5,5,0,3,0,13,4,3,0,0,0,0,12,8,7,8,4,4,0,19,12,7,7,0,0,0,33,17,23,17,3,4,0,67,15,15,6,3,5,0,41,23,23,10,5,8,0,71,26,13,9,0,0,0,52,34,11,3,3,0,0,50,35,55,15,0,3,3,112,18,17,6,0,7,0,43,22,27,9,0,3,0,65,38,31,8,0,5,0,82,64,116,14,4,7,3,206,27,95,22,4,0,3,150,33,191,42,5,6,0,279,14,45,26,0,5,3,92,420,709,240,37,64,26,1491
SSC21144,16,22,17,3,0,3,60,0,0,4,0,3,0,10,5,6,0,0,3,0,18,4,3,10,0,3,0,22,4,4,4,0,0,0,10,8,6,4,0,3,0,26,10,8,5,0,0,0,30,12,15,7,0,5,0,40,22,23,3,0,0,0,47,9,8,10,0,0,0,36,9,13,3,3,0,0,28,28,47,18,3,0,0,101,16,14,3,0,0,0,36,13,21,3,0,3,0,43,23,22,16,3,0,0,65,36,81,21,6,0,3,159,27,83,22,4,3,0,138,35,141,22,7,4,4,213,11,30,13,0,3,0,61,290,554,190,50,43,17,1142
SSC21145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC21146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,15
SSC21147,3,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,9,0,0,0,10,4,0,0,0,3,0,9,6,5,3,3,0,0,16,8,8,4,0,0,0,25,3,4,3,0,0,0,9,10,10,5,0,0,0,27,4,12,0,0,0,0,18,5,21,7,0,0,0,32,5,8,3,0,0,0,14,3,3,3,0,0,0,7,4,12,0,0,0,0,14,7,10,0,0,4,0,24,0,3,0,0,0,0,4,0,3,0,0,0,0,3,0,3,8,0,0,0,9,64,96,52,14,10,3,238
SSC21148,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,13,21,8,0,3,0,44
SSC21149,14,4,6,0,0,0,26,5,3,0,0,0,0,9,10,3,10,0,0,0,20,5,3,6,0,0,0,22,23,10,3,0,14,0,44,24,10,9,6,4,0,60,23,20,9,3,5,0,60,20,34,15,12,11,0,92,24,37,17,10,3,0,91,16,49,11,11,4,0,87,12,38,13,0,6,0,66,36,55,15,3,0,0,114,12,25,0,0,0,0,38,8,11,0,0,0,0,18,10,21,6,0,0,0,42,16,30,8,4,0,0,52,3,6,3,0,0,0,8,3,5,3,3,0,0,21,16,13,11,6,0,0,48,268,369,150,66,55,3,918
SSC21150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,0,0,0,25
SSC21151,3,0,3,0,0,0,10,0,0,0,0,0,0,0,7,0,3,0,3,0,16,9,3,3,0,0,0,17,8,3,0,0,7,0,19,13,7,3,5,0,0,23,19,11,6,7,0,0,42,17,8,10,0,0,0,37,7,7,4,3,0,0,23,6,3,3,3,0,0,18,3,7,0,3,0,0,16,6,3,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,7,4,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,4,9,6,3,0,0,0,14,119,70,38,18,19,3,275
SSC21152,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,3,0,6,5,5,6,0,0,0,10,5,0,3,0,0,0,7,0,8,3,0,0,0,8,3,13,0,0,0,0,13,6,7,3,0,3,0,22,0,10,0,0,0,0,12,0,16,3,0,0,0,16,4,0,0,0,0,0,10,3,0,0,0,0,0,7,3,3,3,0,0,0,10,3,4,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,3,0,0,0,6,39,72,31,6,6,0,151
SSC21153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21154,4,3,3,0,0,0,9,0,3,0,0,0,0,4,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,4,5,0,3,0,9,0,5,0,0,0,0,9,0,4,6,3,7,0,16,0,13,3,0,0,0,18,3,15,3,4,0,0,24,5,28,3,3,0,0,43,0,12,4,0,3,0,20,11,18,3,3,0,0,33,0,15,0,0,0,0,22,8,9,3,0,0,0,21,7,18,5,0,0,0,31,13,31,7,0,3,0,55,3,3,3,0,0,0,8,0,3,0,0,0,0,10,4,10,3,0,3,0,19,83,181,57,20,24,0,379
SSC21155,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,3,3,0,0,28
SSC21156,12,11,7,0,4,0,34,7,3,4,0,3,0,17,10,4,7,0,0,0,21,8,15,3,7,0,0,25,10,8,15,0,0,0,42,3,13,14,6,3,0,35,17,31,11,0,6,0,66,22,54,12,0,6,0,94,18,43,10,0,8,0,89,25,59,17,3,6,0,106,24,44,17,0,11,0,92,30,95,23,4,5,0,153,22,52,3,0,0,0,84,13,48,11,0,0,0,71,36,58,31,3,0,0,123,36,80,16,3,0,0,136,8,22,3,0,0,0,41,6,12,0,0,0,0,22,13,30,20,4,3,0,64,324,668,202,45,62,7,1306
SSC21157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,13
SSC21158,7,7,3,0,3,0,25,0,0,0,0,0,0,4,4,3,5,0,0,0,11,4,0,0,0,0,0,10,3,9,3,0,0,0,19,3,0,7,0,0,0,10,3,18,4,0,6,0,29,8,11,0,0,0,0,21,3,9,3,0,4,0,27,5,23,8,0,0,0,34,9,15,4,0,3,0,32,11,28,7,3,0,0,57,13,21,3,4,0,0,31,4,15,0,0,3,0,23,7,27,3,3,0,0,49,10,64,15,0,0,0,94,8,33,9,3,0,0,48,4,14,0,0,0,0,18,0,3,0,0,0,0,7,115,308,75,16,22,3,540
SSC21159,5,4,7,3,0,0,15,0,4,0,0,0,0,6,0,0,3,0,0,0,6,0,3,0,0,5,0,6,3,4,0,0,3,0,10,5,4,3,0,3,0,14,6,12,4,6,6,0,33,12,8,5,3,3,0,34,4,14,3,3,11,0,38,12,17,4,0,0,0,36,14,12,5,0,3,0,37,16,30,4,3,0,0,54,18,6,0,0,0,0,33,17,13,5,3,0,0,37,26,33,3,3,0,4,65,21,27,9,5,3,0,62,10,12,4,0,0,0,20,0,4,0,0,0,0,8,9,6,4,0,4,0,25,177,218,67,31,38,5,539
SSC21160,3,4,0,0,0,0,8,0,0,0,0,0,0,3,0,3,6,0,3,0,7,0,3,0,0,0,0,11,3,3,3,0,3,0,12,7,3,3,3,3,0,20,3,5,6,0,5,0,18,3,8,4,7,9,0,28,8,16,3,0,0,0,27,10,18,0,0,0,0,29,3,9,3,0,0,0,16,10,21,0,0,3,0,33,3,6,0,0,0,0,17,7,7,3,3,0,0,16,11,6,3,0,0,0,18,3,8,0,0,3,0,13,3,0,0,0,0,0,3,3,0,0,0,0,0,7,0,3,4,0,0,0,10,77,125,41,23,30,10,301
SSC21161,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6
SSC21162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3
SSC21163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,0,0,0,0,10,0,3,0,0,3,0,5,3,3,0,0,0,0,5,0,3,0,3,0,0,9,3,3,0,0,0,0,10,0,4,0,0,0,0,8,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,25,32,7,3,8,0,69
SSC21164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,7,26,6,3,3,0,0,40
SSC21165,0,3,3,0,0,0,8,3,0,0,0,4,0,8,3,3,3,0,3,0,18,3,3,0,0,3,0,11,7,4,7,0,3,0,17,6,7,3,3,8,0,26,12,7,4,0,4,0,25,17,21,8,3,6,3,53,18,12,7,0,4,0,39,15,21,4,3,3,0,41,14,16,8,0,4,0,38,5,20,4,0,0,0,31,3,5,0,0,0,0,8,0,3,0,0,0,0,3,4,4,0,0,0,0,7,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,13,115,139,47,17,35,5,357
SSC21166,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,16,9,3,3,0,46
SSC21167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,6,3,0,0,0,19
SSC21168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,13
SSC21170,0,0,0,0,0,0,3,0,0,3,0,0,0,3,9,4,0,0,0,0,14,0,3,0,3,0,0,8,10,12,5,3,3,0,33,10,17,3,3,0,0,30,5,13,6,0,3,0,28,8,9,0,0,0,0,16,6,10,4,0,0,0,19,0,8,5,0,0,0,18,4,3,0,0,0,0,8,3,8,3,0,0,0,17,0,4,0,0,0,0,3,4,0,0,0,0,0,3,0,3,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,56,93,37,17,9,0,213
SSC21171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC21172,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,0,6,0,0,0,11,5,7,0,0,0,0,21,11,11,0,3,3,0,30,4,15,0,8,0,0,34,8,10,4,0,0,0,22,6,9,5,0,0,0,12,3,8,0,0,0,0,8,3,0,0,0,0,0,3,4,4,3,0,0,0,15,0,0,3,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,70,71,27,9,6,0,189
SSC21173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13
SSC21176,6,14,10,7,4,0,41,6,0,3,0,0,0,14,4,6,8,0,4,0,24,3,0,4,3,3,0,15,4,9,10,3,3,0,31,8,9,10,6,3,0,31,8,25,11,4,5,0,50,12,22,13,7,3,0,56,22,35,8,6,5,0,73,14,38,10,3,5,0,68,11,40,0,3,3,0,60,39,77,9,5,7,3,139,11,25,4,0,3,0,53,13,46,7,9,3,0,70,29,69,14,6,3,0,123,71,115,22,3,3,0,208,12,65,15,3,4,0,96,15,41,7,0,0,0,65,18,16,7,4,0,0,45,309,662,161,62,75,3,1272
SSC21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,17
SSC21178,20,30,18,3,8,0,83,13,8,4,0,4,0,20,8,13,9,4,3,0,48,12,12,10,0,0,0,36,18,29,17,7,9,0,77,15,32,28,3,5,0,88,24,41,33,6,11,3,120,45,99,28,7,3,0,186,44,99,32,13,11,0,196,39,116,29,15,4,0,199,34,79,20,3,7,0,142,67,157,39,16,13,3,295,29,70,11,0,4,0,117,23,61,15,3,3,0,104,35,105,26,3,3,0,175,40,118,21,8,3,0,193,7,33,5,0,0,0,53,5,12,7,0,0,0,26,22,40,21,3,0,0,89,509,1172,373,96,91,10,2251
SSC21179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21180,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,0,0,19
SSC21181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,3,0,17
SSC21182,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,9,3,0,0,35
SSC21183,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,4,3,0,23
SSC21184,16,36,28,4,7,3,98,4,7,12,3,3,0,34,5,17,17,6,7,0,61,7,21,10,0,6,0,47,12,30,17,4,4,0,72,24,45,29,13,6,0,119,22,85,39,9,11,3,165,29,101,38,25,15,0,207,42,124,41,16,18,0,237,29,132,43,8,18,5,233,39,106,23,8,16,0,195,62,197,69,10,10,3,348,35,91,23,8,4,0,154,23,50,20,5,0,0,96,44,99,25,6,7,0,175,32,102,41,4,12,0,188,12,43,8,3,3,0,70,4,19,9,0,0,0,41,28,62,38,7,14,0,145,481,1372,531,133,165,18,2691
