SSC_CODE_2016,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
SSC21307,86,0,0,3,86,19,0,104,333,32,3,0,367,14,0,15,382,16,0,398,431,62,8,5,508,6,0,6,511,32,0,548,42,8,0,0,53,0,0,0,52,0,0,52,10,0,0,15,22,0,0,0,22,0,0,23,812,104,15,17,947,17,0,20,964,49,0,1021,13,3,0,0,13,0,3,3,18,9,0,26,42,5,0,0,47,0,0,3,48,3,0,49,52,7,0,0,59,0,3,3,67,11,0,73,862,110,15,17,1005,16,7,27,1031,58,0,1093,322,77,14,3,419,24,11,33,453,95,0,550,0,0,0,0,0,0,0,0,0,0,4,5,1188,183,31,27,1430,43,14,55,1485,158,6,1645
SSC21308,93,0,5,5,95,10,0,107,539,64,6,7,621,19,0,19,636,38,0,676,1023,62,16,15,1116,8,4,13,1137,24,0,1163,87,9,0,0,99,0,0,0,99,0,0,100,14,0,0,9,23,0,0,0,23,3,0,25,1666,140,25,26,1863,30,4,34,1896,69,0,1963,15,0,0,3,16,3,0,8,24,0,0,24,39,9,0,0,45,0,0,0,46,3,0,55,49,12,0,3,61,3,0,5,68,3,0,73,1713,149,25,30,1925,29,12,40,1963,70,0,2033,454,43,17,5,527,31,5,30,560,74,0,631,0,0,0,3,3,0,0,0,3,0,3,7,2166,195,44,48,2453,56,13,73,2523,138,3,2673
SSC21309,18,0,0,0,18,3,0,21,59,3,0,0,62,0,0,0,69,3,0,71,132,24,0,0,152,4,0,4,161,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,192,31,0,0,229,3,0,3,230,4,0,234,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,197,31,0,0,232,3,0,3,238,4,0,238,47,5,3,3,58,3,0,3,63,15,0,74,0,0,0,0,0,0,0,0,0,0,0,0,251,37,3,3,288,10,0,10,294,23,0,320
SSC21310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,0,0,7
SSC21311,12,0,0,0,12,3,0,21,84,13,3,0,102,3,3,3,108,3,0,110,138,7,3,4,148,4,0,4,154,0,0,155,16,0,0,0,17,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,245,16,7,4,274,4,3,7,283,5,0,286,4,0,0,0,4,0,0,0,4,0,0,4,12,0,3,0,11,3,0,3,17,0,0,17,15,0,3,0,18,3,0,3,15,0,0,15,260,16,6,4,286,11,3,9,299,5,0,309,73,20,0,0,93,7,0,8,96,14,0,111,0,0,0,0,0,0,0,0,0,0,0,0,326,39,6,4,379,14,3,19,398,26,0,417
SSC21312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21313,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10
SSC21314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC21315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21316,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,17
SSC21317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7
SSC21318,14,0,0,0,14,0,0,18,149,17,3,0,164,6,3,8,171,9,0,174,284,43,3,0,330,5,0,5,332,8,0,339,30,0,10,3,39,0,0,0,39,0,0,39,0,0,0,3,3,0,0,0,3,0,0,3,452,64,12,5,536,5,3,6,543,9,0,554,3,0,0,0,6,3,0,3,8,0,0,8,18,0,0,0,20,0,0,0,21,9,0,28,19,3,0,0,24,6,0,6,24,9,0,31,475,67,12,5,557,12,3,16,570,18,0,593,89,30,0,0,124,3,8,12,134,42,0,173,0,0,0,0,0,0,0,0,0,0,0,0,566,94,12,5,678,17,6,26,700,58,0,760
SSC21319,27,0,0,0,27,3,0,31,338,43,5,0,381,3,3,8,387,30,0,417,430,60,3,5,497,13,0,10,508,14,0,524,70,5,10,0,87,0,0,0,87,8,0,91,0,0,0,4,8,0,0,0,8,0,0,8,847,103,20,8,975,12,3,20,995,52,0,1045,9,0,0,0,9,0,0,0,9,5,0,11,16,3,0,0,16,3,0,3,19,0,0,19,17,3,0,0,25,3,0,3,27,5,0,30,868,108,20,8,1000,18,3,17,1020,52,0,1069,227,51,0,8,289,12,0,12,305,35,0,333,0,0,0,3,3,0,0,0,3,0,3,9,1094,161,18,17,1294,29,3,29,1326,87,3,1409
SSC21320,3,0,0,0,3,0,0,3,83,8,3,0,90,3,0,8,100,0,0,100,212,15,0,0,224,0,0,0,224,12,0,237,18,0,3,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,307,21,6,0,340,3,0,8,345,12,0,363,4,0,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,5,5,3,3,0,3,11,0,0,0,11,0,5,5,14,3,0,12,318,21,6,0,349,3,3,7,360,18,0,371,114,20,3,4,140,3,0,3,145,12,0,162,0,0,0,0,0,0,0,0,0,0,0,0,429,42,11,5,489,9,3,16,500,32,0,535
SSC21321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,16
SSC21322,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,16,0,0,0,16,0,0,0,13,0,0,13,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0,29,0,0,29,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,32,0,0,32
SSC21323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,0,0,0,9,0,0,9
SSC21324,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,3,3,0,0,10,0,0,0,10,0,0,10,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,15,0,0,0,15,0,0,15,0,3,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,12,7,0,0,19,0,0,0,19,0,3,22
SSC21325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,8,0,0,8,5,0,0,0,5,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,10,0,0,0,10,0,0,13
SSC21326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0,3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,0,0,3
SSC21327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21328,275,5,0,11,282,25,0,309,1066,113,8,5,1194,37,3,39,1237,39,0,1278,1582,139,14,9,1741,13,6,23,1760,35,3,1802,106,17,13,0,135,0,0,0,135,4,0,143,7,4,0,13,28,0,0,0,28,8,0,39,2759,268,42,26,3102,53,9,57,3160,90,7,3255,28,0,0,0,28,4,0,4,29,3,0,31,66,3,0,0,73,0,3,3,74,0,0,77,90,3,0,0,98,4,3,9,102,6,0,110,2858,278,42,26,3199,54,15,67,3265,93,7,3363,809,76,27,12,928,31,3,37,966,79,0,1043,3,0,0,6,15,0,0,0,15,0,0,15,3667,349,73,47,4136,87,18,105,4243,171,7,4421
SSC21329,57,3,0,3,63,12,0,68,342,40,0,0,381,6,0,5,387,27,0,416,606,58,0,4,669,6,0,6,677,13,0,691,33,12,4,0,45,0,0,0,45,0,0,45,3,0,0,8,5,0,0,0,5,0,0,5,979,108,4,11,1103,12,0,13,1120,36,0,1158,5,0,0,0,9,7,0,7,13,0,0,13,18,0,0,0,19,0,0,0,19,0,0,19,27,3,0,0,28,7,0,7,35,0,0,35,1007,106,4,11,1126,21,0,21,1147,36,0,1186,250,36,3,3,287,8,0,8,301,20,0,324,3,0,0,0,3,0,0,0,3,0,0,9,1255,144,13,14,1421,34,0,34,1451,59,0,1512
SSC21330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,3,4,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,4,9,0,11
SSC21331,204,8,0,13,214,40,0,256,1463,178,14,10,1669,37,9,50,1717,81,0,1791,1066,222,8,10,1314,22,10,29,1340,66,0,1406,123,18,18,0,165,3,0,3,164,3,0,170,25,0,0,46,74,3,0,3,72,3,4,86,2686,423,39,68,3216,66,19,80,3292,153,4,3450,49,6,0,0,61,28,0,28,91,10,0,102,68,8,0,0,76,12,6,21,100,8,0,107,122,12,0,0,139,39,6,51,188,19,0,210,2802,436,42,65,3347,105,22,129,3478,178,4,3657,1109,226,3,29,1364,61,11,73,1442,353,3,1797,14,0,0,4,18,0,0,0,18,0,9,25,3924,664,44,95,4735,162,34,199,4931,534,13,5483
SSC21332,13,0,0,0,15,0,0,15,339,37,3,0,385,0,7,8,392,3,0,396,595,41,10,6,652,7,0,7,661,9,0,668,51,0,4,0,61,0,0,0,61,0,0,61,0,0,0,3,6,0,0,0,6,0,0,7,981,88,21,12,1102,8,7,12,1112,11,0,1130,3,6,0,0,9,7,0,7,16,0,0,16,20,0,0,0,20,0,0,0,20,0,0,20,29,6,0,0,34,7,0,7,39,0,0,39,1007,94,25,12,1131,11,7,17,1152,11,0,1168,232,18,5,0,255,0,3,3,259,58,0,326,3,0,0,0,3,0,0,0,3,0,0,7,1245,107,30,14,1397,19,7,27,1419,71,4,1497
SSC21333,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,18,0,0,18,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,24,0,0,24
SSC21334,0,0,0,0,0,0,0,0,19,0,0,0,20,0,0,0,20,0,0,25,47,10,0,0,52,3,0,3,55,0,0,55,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,67,10,0,0,78,3,0,3,82,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,7,0,0,0,7,0,0,7,74,10,0,0,84,3,0,3,84,0,0,86,9,0,0,3,10,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,81,10,0,3,91,3,0,3,94,0,0,95
SSC21335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,14,0,0,14
SSC21336,0,0,0,0,0,0,0,0,20,7,0,0,28,0,0,0,28,0,0,30,33,0,0,0,33,0,0,0,33,0,0,35,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,60,7,0,0,67,0,0,0,67,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,66,7,0,0,74,0,0,0,74,3,0,71,24,0,0,0,24,3,0,3,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,86,7,0,0,98,3,0,3,96,3,0,108
SSC21337,0,0,0,0,0,0,0,0,6,4,4,0,12,0,0,0,12,0,0,12,17,3,0,0,21,0,0,0,21,0,0,21,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,5,7,0,41,0,0,0,41,0,0,41,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,27,5,7,0,40,0,0,0,40,0,0,40,13,5,0,0,20,0,0,0,20,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,39,11,7,0,57,0,0,0,57,0,0,57
SSC21338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21339,0,0,0,0,0,0,0,0,26,0,0,0,31,0,0,0,31,0,0,34,60,0,0,0,68,0,0,0,68,0,0,68,4,3,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,94,5,3,0,103,0,0,0,103,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,3,0,3,3,0,0,3,94,5,3,0,103,3,0,3,104,0,0,108,28,0,0,0,28,0,0,0,28,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,119,5,3,0,130,3,0,3,138,3,0,139
SSC21340,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,4,0,12,21,11,0,0,25,0,0,0,25,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0,36,0,0,0,36,11,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0,36,0,0,0,36,11,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,0,38,0,0,0,38,11,0,44
SSC21341,0,0,0,0,0,0,0,0,20,3,0,0,25,0,0,0,25,0,0,25,15,0,0,0,15,0,0,0,15,0,0,15,3,3,4,0,8,0,0,0,8,0,0,8,0,0,0,3,3,0,0,0,3,0,0,3,40,4,4,3,47,0,0,0,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,41,4,4,3,50,0,0,0,50,0,0,50,20,0,0,0,19,0,0,0,19,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,63,5,4,3,69,0,0,0,69,0,0,69
SSC21342,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,8,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,13,0,0,0,13,0,0,13
