UCL_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
UCL221029,11,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,17,3,0,3,0,0,0,0,0,10,3,0,7,3,0,0,0,0,13,0,0,3,6,3,0,0,0,15,3,0,3,5,0,0,0,0,19,9,9,9,4,3,0,0,0,27,6,4,7,4,4,0,0,3,28,3,0,8,11,0,0,3,0,22,4,0,5,4,0,0,3,0,24,3,0,6,6,0,0,0,0,25,3,3,8,4,4,0,0,4,25,3,0,9,3,4,0,4,3,25,3,0,4,3,3,3,3,3,20,0,0,3,0,0,0,3,0,14,65,22,74,65,26,9,15,23,292
UCL221030,12,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,3,3,6,8,0,0,0,3,26,4,0,5,6,0,0,0,0,21,3,0,11,7,4,0,0,0,21,7,3,10,7,0,0,0,3,25,7,7,13,4,0,0,0,6,36,6,3,13,5,4,0,0,3,37,3,3,12,14,4,3,0,7,44,0,0,0,13,3,0,0,0,18,0,0,0,0,3,0,0,0,12,0,0,0,3,0,0,0,0,6,52,23,87,70,29,9,0,23,287
UCL221031,20,0,0,0,0,0,0,0,20,21,3,0,0,0,0,0,0,20,7,3,10,0,0,0,0,0,22,0,3,6,6,0,0,0,4,24,6,3,4,3,3,0,0,0,19,0,4,15,3,3,0,0,0,25,0,0,7,3,3,0,0,3,25,3,3,13,4,0,0,0,0,31,3,3,7,8,3,0,0,0,24,3,0,9,0,0,0,0,0,17,0,0,0,3,5,0,0,0,8,0,0,6,4,0,0,0,0,16,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,24,84,41,20,5,0,7,250
UCL221032,13,0,0,0,0,0,0,0,13,12,11,4,3,0,0,0,0,28,16,3,3,0,0,0,0,3,27,3,7,4,3,0,0,0,4,21,3,3,4,5,0,0,0,0,18,6,0,6,8,3,0,0,3,27,3,4,5,9,3,0,0,0,25,13,6,10,3,3,3,0,0,37,5,4,11,9,0,3,0,0,33,3,3,16,14,3,0,0,4,46,0,9,15,8,9,0,0,4,48,3,0,6,13,9,0,0,5,43,3,3,3,4,4,3,0,0,28,0,0,0,0,3,4,0,3,11,0,0,0,0,0,0,0,0,8,83,57,95,77,37,17,13,34,415
UCL221033,21,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,4,14,8,0,0,0,0,0,0,0,12,4,3,0,3,0,0,0,0,9,3,0,5,5,0,0,0,0,17,3,0,7,3,0,0,0,3,17,3,3,7,6,4,0,0,0,26,6,3,7,7,5,0,0,0,27,0,5,4,6,0,0,0,3,21,3,0,10,3,0,0,0,0,18,0,5,8,6,0,0,0,0,20,0,3,7,3,0,0,0,0,16,0,0,3,0,0,0,0,0,4,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,65,21,57,44,21,3,0,18,233
UCL221034,10,0,0,0,0,0,0,3,11,8,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,7,3,4,3,0,0,0,0,0,15,3,5,10,3,0,0,0,0,23,0,4,6,5,0,0,0,4,16,3,0,10,6,3,0,0,3,27,0,0,5,6,0,0,0,0,14,6,4,5,8,0,0,0,4,26,3,3,5,11,0,0,0,0,19,0,0,8,0,0,0,0,0,9,0,0,3,9,0,0,3,4,19,0,0,4,3,3,0,0,0,12,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,7,44,28,55,48,14,4,3,20,225
UCL221035,9,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,13,3,0,3,0,0,0,0,0,7,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,3,0,7,3,0,4,0,4,0,0,0,18,3,0,8,9,3,0,0,0,21,4,0,5,3,3,0,0,3,21,0,0,9,6,0,0,0,3,22,0,3,8,10,0,0,0,0,16,0,0,0,6,7,0,0,4,20,0,0,0,6,3,0,0,3,17,0,0,0,3,9,0,0,3,20,0,0,3,0,3,0,3,23,39,44,16,46,56,30,8,11,48,255
UCL221036,25,0,0,0,0,0,0,4,33,7,0,0,0,0,0,0,3,11,8,0,0,0,0,0,0,3,16,0,0,14,6,0,0,0,0,27,0,3,10,9,3,0,0,0,28,3,4,21,9,3,0,0,0,42,4,4,19,7,3,0,0,0,43,0,3,11,4,0,0,3,0,25,0,0,10,4,0,0,0,0,19,0,3,11,0,3,0,0,0,19,0,0,6,3,0,0,0,0,13,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,63,24,106,53,20,4,6,14,287
UCL221037,13,0,0,0,0,0,0,3,21,10,3,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,14,4,0,6,3,0,0,0,3,15,3,0,0,5,0,0,0,3,15,0,0,10,4,0,0,0,0,15,0,0,9,12,0,0,0,3,27,3,7,5,3,0,0,0,0,16,3,0,10,4,3,0,0,3,24,0,3,11,12,8,0,0,3,35,0,3,7,10,3,0,0,5,29,3,5,6,5,3,0,0,8,28,3,0,3,5,3,0,6,9,23,0,0,4,4,9,3,0,3,18,3,7,3,6,5,0,3,4,35,50,24,75,63,33,12,12,42,311
UCL221038,22,0,0,0,0,0,0,4,27,9,0,0,0,0,0,0,0,9,6,4,0,0,0,0,0,0,14,7,5,8,3,0,0,0,0,26,5,0,11,0,5,0,0,3,30,3,3,6,8,0,0,0,0,21,5,3,9,7,3,0,0,0,21,3,0,17,11,7,0,0,0,40,0,3,6,7,3,0,0,0,26,0,0,11,8,0,0,0,0,27,0,0,5,11,0,0,0,0,20,0,0,3,3,3,0,0,0,13,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,4,61,24,75,58,34,3,3,18,279
UCL221039,18,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,15,14,3,0,0,0,0,0,0,19,3,8,3,0,0,3,0,0,17,3,3,4,4,0,0,0,0,9,3,0,7,7,0,0,0,0,18,7,0,6,5,0,0,0,3,22,4,0,11,8,0,0,0,0,29,0,0,4,3,3,0,0,0,19,3,0,17,3,9,0,0,0,30,3,0,12,7,3,0,0,0,28,0,0,6,10,0,3,0,0,17,0,0,3,13,5,3,0,0,25,0,0,3,4,3,0,0,0,11,3,0,6,3,7,0,0,3,23,72,20,69,74,27,12,3,9,289
UCL221040,33,0,0,0,0,0,0,8,45,21,0,0,0,0,0,0,3,19,8,3,6,0,0,0,0,0,17,13,4,5,5,0,0,0,7,36,9,0,20,3,6,0,0,3,52,12,5,18,4,3,0,3,4,42,16,6,12,10,4,3,0,3,57,5,3,12,12,3,0,0,0,41,7,5,19,12,0,0,0,3,46,0,8,12,9,3,0,0,3,36,3,5,4,10,3,0,0,6,38,0,0,4,3,0,0,0,0,11,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,123,40,116,70,38,11,3,51,451
UCL221041,21,0,0,0,0,0,0,3,22,17,0,0,0,0,0,0,0,15,13,4,5,0,0,0,0,3,25,11,11,7,3,0,0,0,0,25,3,0,15,10,6,0,0,0,34,3,3,15,11,0,0,3,6,39,5,3,15,7,0,4,0,0,37,4,5,5,4,0,0,0,0,24,3,7,14,9,5,0,0,0,32,0,0,6,7,3,0,0,0,22,5,3,10,9,0,0,0,5,25,0,3,3,0,3,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,39,95,50,22,6,3,26,314
UCL221042,13,0,0,0,0,0,0,10,18,3,0,0,0,0,0,0,0,7,5,4,5,5,0,0,0,3,20,4,3,4,4,0,0,0,0,13,3,5,3,8,0,0,0,3,19,0,0,5,4,3,0,0,5,21,3,0,7,3,3,0,0,7,31,3,0,7,10,0,0,0,3,32,7,3,18,11,5,0,0,8,52,0,3,9,4,0,0,0,3,25,0,0,8,7,3,0,0,6,22,0,0,9,4,3,0,0,0,28,0,0,0,6,0,3,0,0,13,0,0,0,3,3,0,0,3,10,0,0,0,5,0,5,0,5,16,43,21,77,83,18,14,4,61,327
UCL221043,11,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,10,3,0,0,0,4,0,0,0,9,3,6,6,4,0,0,0,3,19,0,0,6,3,3,0,0,0,22,3,4,8,4,0,0,0,5,22,3,4,9,7,3,0,0,0,28,3,4,10,6,0,0,0,0,27,5,0,9,6,3,0,0,3,33,3,3,13,4,3,0,0,0,27,0,3,8,6,4,3,0,0,29,3,0,0,5,8,0,0,3,11,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,47,23,74,55,32,4,3,21,261
UCL221044,14,0,0,0,0,0,0,4,17,13,0,0,0,0,0,0,0,13,5,3,3,0,0,0,0,0,7,5,3,6,8,0,0,0,4,28,3,0,8,4,3,0,0,0,17,3,0,4,0,0,0,0,0,18,0,4,11,4,0,0,0,0,22,4,0,14,4,0,0,3,4,28,3,3,3,3,4,0,0,0,16,4,3,11,0,4,0,0,3,19,0,0,10,4,3,0,0,0,16,0,0,0,3,0,0,0,0,7,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,50,19,76,39,11,3,4,11,218
UCL221045,9,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,11,3,3,3,4,0,0,0,3,17,0,3,4,0,3,0,0,0,13,7,3,8,3,0,0,0,0,22,3,6,12,6,3,0,0,0,37,11,8,12,8,4,0,0,3,48,3,4,24,20,3,3,0,7,66,5,4,13,9,7,3,0,6,47,0,3,8,11,3,0,3,5,33,0,0,3,3,3,0,0,3,11,0,0,4,3,0,0,3,3,13,51,31,91,80,36,8,7,34,347
UCL221046,17,0,0,0,0,0,0,3,18,3,3,0,0,0,0,0,0,7,10,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,3,0,6,6,0,0,0,0,24,6,5,7,3,0,0,0,0,26,6,3,9,7,0,0,0,4,33,11,3,15,7,3,0,0,4,34,6,7,16,7,5,0,0,0,54,12,4,15,11,9,0,0,3,57,15,6,30,17,3,0,0,4,72,3,3,19,10,6,3,0,0,48,3,0,7,5,3,0,0,0,26,4,0,3,5,3,3,0,3,20,4,0,3,3,7,0,0,0,20,105,44,132,79,39,7,5,32,445
UCL221047,19,0,0,0,0,0,0,0,28,11,7,0,0,0,0,0,0,12,10,3,0,0,0,0,0,0,16,7,3,6,0,0,0,0,0,14,6,4,6,3,3,0,0,0,22,3,0,3,9,0,0,0,3,14,8,6,9,4,4,0,0,3,33,4,3,5,10,0,0,0,0,23,3,0,13,3,0,3,0,4,25,0,0,12,6,0,0,0,4,24,3,0,10,10,0,0,0,3,27,0,3,7,6,3,0,0,3,24,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,72,34,66,46,18,6,8,24,275
UCL221048,10,0,0,0,0,0,0,0,11,18,7,4,0,0,0,0,0,25,28,17,10,0,4,0,0,4,65,6,15,22,5,0,0,0,9,61,3,6,14,8,3,0,0,3,39,0,4,14,8,0,0,0,0,23,0,0,7,5,0,3,0,0,12,4,4,5,3,0,0,0,0,15,0,4,3,8,0,0,0,0,17,0,0,0,8,3,0,0,3,15,0,0,3,3,0,0,0,0,14,0,0,0,3,0,0,0,0,11,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,56,82,51,17,4,3,23,317
UCL221049,20,0,0,0,0,0,0,0,23,20,0,0,0,0,0,0,4,24,6,0,3,0,0,0,0,0,12,8,3,3,3,0,0,0,3,19,0,0,5,3,0,0,0,0,7,3,0,8,3,3,0,0,3,26,7,4,15,11,0,0,0,0,34,3,0,7,3,0,0,3,0,15,3,0,3,5,3,0,0,0,18,0,0,4,4,3,0,0,0,17,3,0,8,4,9,3,0,0,16,3,0,4,3,0,0,0,0,9,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,63,12,57,46,23,3,6,20,231
UCL221050,12,0,0,0,0,0,0,6,22,12,0,0,0,0,0,0,0,12,5,3,3,0,0,0,0,4,14,11,8,3,3,0,0,0,3,22,7,5,8,0,0,0,0,3,31,8,3,13,7,0,4,0,3,36,3,5,17,4,0,0,0,3,38,4,3,7,9,3,0,0,4,34,5,3,16,11,3,0,0,6,60,16,3,26,20,6,0,0,3,68,11,3,31,9,4,0,0,5,69,8,5,28,9,8,0,0,10,60,4,8,13,10,3,0,0,0,36,0,0,3,3,4,0,0,3,18,0,0,0,0,4,3,0,0,8,114,56,174,92,32,10,3,56,537
UCL221051,12,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,9,4,6,3,3,0,0,0,0,17,3,3,18,7,3,0,0,0,44,0,0,10,4,0,0,0,0,25,0,3,9,4,0,0,0,0,25,0,0,14,7,0,0,0,0,23,0,4,10,7,0,0,0,0,25,0,0,8,7,0,0,0,0,13,3,0,5,6,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,55,21,89,52,16,0,0,5,231
UCL221052,15,0,0,0,0,0,0,4,18,7,0,0,0,0,0,0,4,16,6,0,3,3,0,0,0,0,13,3,0,3,6,0,0,0,0,14,3,3,5,4,0,0,0,3,18,4,0,5,5,4,0,0,0,21,3,0,10,10,0,0,0,3,26,6,3,3,10,3,3,0,4,23,0,0,8,4,0,0,0,0,14,3,4,15,5,3,0,4,8,37,3,3,5,10,3,0,0,3,25,7,0,3,5,6,3,0,3,23,0,0,3,9,7,3,3,6,28,0,0,0,0,5,5,4,3,16,3,3,3,9,0,4,0,5,31,54,18,74,76,29,20,15,42,324
UCL221053,18,0,0,0,0,0,0,7,23,13,0,0,0,0,0,0,0,15,10,4,4,0,0,0,0,0,23,7,3,3,3,3,0,0,0,10,0,4,3,5,0,0,0,0,13,0,0,9,6,0,3,0,0,20,4,0,9,10,0,0,0,0,25,0,3,4,10,0,0,0,0,19,0,0,12,6,5,0,0,3,24,3,3,8,4,3,0,3,3,30,5,4,12,5,6,4,0,3,34,0,3,7,4,7,0,5,0,21,4,0,4,7,3,7,0,0,20,0,0,0,4,0,0,0,3,9,0,0,3,8,3,0,3,0,16,66,32,69,67,28,11,11,24,315
UCL221054,18,0,0,0,0,0,0,0,22,24,0,3,0,0,0,0,0,31,7,0,0,0,0,0,0,0,8,3,4,6,3,0,0,0,0,14,0,0,7,0,0,0,0,0,11,3,3,5,6,4,0,0,0,19,5,0,5,5,0,0,0,0,26,3,0,7,13,0,0,0,3,26,4,0,5,10,3,3,0,0,28,0,0,9,4,0,0,0,0,17,0,0,12,3,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,13,52,44,22,3,5,11,226
UCL221055,20,0,0,0,0,0,0,0,23,10,3,0,0,0,0,0,0,14,4,3,4,0,0,0,0,0,19,3,3,9,0,0,0,0,0,15,3,3,5,8,0,0,0,3,24,3,3,9,9,0,0,0,0,24,0,4,8,3,4,0,0,0,22,0,3,10,3,3,0,0,0,29,4,0,6,3,7,3,0,0,20,7,0,12,4,5,3,0,0,30,0,0,17,6,9,3,0,3,37,0,3,3,3,4,3,0,3,22,0,0,4,5,3,0,4,0,23,0,0,3,5,0,3,3,3,14,3,4,3,4,0,0,0,4,19,70,38,99,68,30,15,8,20,341
UCL221056,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,4,3,0,9,0,0,0,0,0,15,6,0,6,0,0,0,0,0,18,4,6,10,4,0,0,0,3,24,3,4,3,7,0,0,0,0,18,7,4,6,8,0,0,0,0,27,9,0,12,5,0,0,0,3,35,6,3,21,10,0,0,0,3,51,6,3,16,11,7,0,0,0,44,0,3,6,4,0,0,0,0,10,0,0,5,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,49,32,97,64,14,10,4,10,269
UCL221057,12,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,12,7,3,3,0,0,0,0,0,15,3,4,4,0,0,0,0,3,15,3,0,3,0,3,0,0,0,12,0,0,7,3,0,0,0,0,12,0,3,6,5,0,0,0,0,20,3,3,8,0,0,0,0,3,14,9,6,8,5,5,3,3,0,32,3,8,7,6,0,0,0,0,29,8,0,9,7,4,3,0,3,30,3,0,3,3,3,0,0,0,13,0,0,7,3,0,0,0,0,12,0,3,3,5,4,0,0,0,10,0,0,0,0,0,0,0,3,3,62,29,66,39,20,10,3,11,241
UCL221058,23,0,0,0,0,0,0,6,28,12,5,0,0,0,0,0,0,17,7,3,8,0,0,0,0,0,12,5,6,9,0,0,0,0,3,34,3,3,9,6,3,0,0,0,22,7,5,12,6,0,0,0,3,29,5,3,11,3,4,0,0,0,25,3,0,8,7,0,0,0,0,20,0,4,13,4,3,3,0,0,33,0,0,12,4,7,0,0,3,25,0,3,10,3,0,0,0,3,21,0,0,4,0,3,0,0,0,10,0,3,0,3,0,0,0,0,11,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,60,32,99,36,29,4,0,25,288
UCL221059,10,0,0,0,0,0,0,3,7,16,0,0,0,0,0,0,0,12,17,3,0,0,0,0,0,0,22,8,4,4,0,0,0,0,0,21,9,3,11,3,0,0,0,0,25,3,3,8,0,0,0,0,0,19,3,3,8,4,0,0,0,3,26,0,11,9,3,0,0,0,3,27,3,0,9,6,3,0,0,3,21,9,0,14,7,0,0,0,0,33,0,0,8,4,7,0,0,0,21,0,0,7,4,5,0,0,0,15,3,0,9,3,0,6,0,0,19,0,0,0,5,0,3,0,0,10,0,0,0,0,4,0,0,3,10,74,29,81,42,19,7,3,20,283
UCL221060,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,3,0,8,3,0,0,0,0,13,3,0,3,0,0,0,0,0,9,5,4,6,3,3,0,0,0,13,4,4,11,9,0,0,0,0,24,9,3,11,3,3,0,0,8,38,11,0,23,8,0,0,0,4,49,4,6,15,6,3,0,3,4,32,3,0,11,4,0,0,0,0,24,3,0,3,3,0,0,0,7,16,0,3,3,3,3,0,0,3,15,58,33,81,51,22,3,3,27,263
UCL221061,12,0,0,0,0,0,0,9,18,18,3,0,0,0,0,0,9,35,12,3,0,3,0,0,0,8,35,10,3,4,3,4,0,0,8,31,4,4,6,3,0,0,0,3,25,7,4,9,5,0,3,0,3,28,0,3,15,6,0,0,0,8,37,0,5,14,6,4,0,0,10,39,10,5,4,3,0,0,0,4,28,0,0,11,11,0,0,0,3,29,3,0,5,5,0,3,0,6,23,0,0,4,3,0,0,0,3,11,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,41,73,49,18,8,4,74,343
UCL221062,19,0,0,0,0,0,0,3,23,10,3,0,0,0,0,0,3,14,8,3,7,0,0,0,0,3,21,4,3,4,0,3,0,0,3,22,0,0,3,6,0,3,0,0,12,7,3,4,3,0,0,0,3,23,8,0,7,6,6,0,0,0,30,5,0,12,8,4,3,3,0,35,6,0,18,13,3,0,0,0,39,8,3,11,9,3,0,0,7,40,5,0,9,7,8,0,3,4,45,3,0,10,6,8,0,3,8,41,0,0,10,6,4,0,3,3,29,0,0,4,4,6,5,3,0,24,3,0,6,7,4,0,0,3,34,81,26,106,77,49,16,23,43,425
UCL221063,9,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,6,11,4,0,0,0,0,0,0,20,0,4,5,0,0,0,0,3,9,0,0,8,3,0,3,0,0,16,0,0,3,5,0,0,0,0,16,0,0,3,6,7,0,0,5,17,4,0,3,3,4,0,0,0,20,0,0,8,3,6,0,0,4,25,0,0,3,7,6,0,0,3,27,0,0,5,6,3,0,0,3,25,0,0,4,4,3,3,0,5,18,0,0,5,3,3,0,0,5,20,0,0,0,3,3,3,3,0,17,4,0,7,0,4,0,3,3,17,38,16,52,40,43,17,18,38,256
UCL221064,16,0,0,0,0,0,0,3,20,14,3,0,0,0,0,0,0,23,15,8,3,3,0,0,0,4,33,0,8,3,4,3,0,0,0,19,3,0,14,10,4,0,0,0,24,3,5,7,3,0,0,0,3,22,7,3,10,7,0,0,0,4,28,3,3,18,6,3,0,0,0,33,0,0,6,5,0,0,0,0,16,0,0,4,3,3,0,0,0,14,3,0,7,3,3,0,0,0,11,0,3,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,37,69,47,18,7,3,21,255
UCL221065,13,0,0,0,0,0,0,4,12,11,6,0,0,0,0,0,0,14,8,3,0,0,0,0,0,0,10,3,5,10,0,0,0,0,3,23,0,3,3,0,0,0,0,0,7,4,3,5,4,0,0,0,0,20,3,3,11,3,3,0,3,0,23,0,3,5,4,3,0,0,0,16,5,3,4,10,3,0,0,3,25,0,4,4,4,0,0,0,0,14,0,0,12,3,0,0,0,0,15,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,26,65,35,12,3,8,14,211
